kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c|
     44.12967 |      42.41053 |      42.66236 |      29.67911 |      50.78352 |      49.09497 |      34.15601 |       0.00000 |      14.70099 |      14.70510 | 
     44.05173 |      42.33685 |      42.58826 |      29.60317 |      50.69382 |      49.00970 |      34.06866 |       0.00000 |      14.70099 |      14.70510 | 
     43.97168 |      42.26106 |      42.51203 |      29.52505 |      50.60171 |      48.92197 |      33.97881 |       0.00000 |      14.70099 |      14.70510 | 
     43.88747 |      42.18128 |      42.43179 |      29.44283 |      50.50480 |      48.82964 |      33.88425 |       0.00000 |      14.70099 |      14.70510 | 
     43.81612 |      42.11278 |      42.36290 |      29.37209 |      50.42270 |      48.75036 |      33.80304 |       0.00000 |      14.70099 |      14.70510 | 
     43.74353 |      42.04298 |      42.29270 |      29.30004 |      50.33915 |      48.66957 |      33.72029 |       0.00000 |      14.70099 |      14.70510 | 
     43.66816 |      41.97071 |      42.22002 |      29.22552 |      50.25242 |      48.58593 |      33.63461 |       0.00000 |      14.69982 |      14.70510 | 
     43.59736 |      41.90255 |      42.15147 |      29.15524 |      50.17095 |      48.50704 |      33.55380 |       0.00000 |      14.69982 |      14.70510 | 
     43.52396 |      41.83224 |      42.08076 |      29.08294 |      50.08648 |      48.42568 |      33.47052 |       0.00000 |      14.69982 |      14.70510 | 
     43.44973 |      41.76140 |      42.00951 |      29.01023 |      50.00105 |      48.34369 |      33.38665 |       0.00000 |      14.69982 |      14.70510 | 
     43.37636 |      41.69129 |      41.93901 |      28.93825 |      49.91662 |      48.26255 |      33.30367 |       0.00000 |      14.69982 |      14.70510 | 
     43.29848 |      41.61702 |      41.86430 |      28.86196 |      49.82700 |      48.17658 |      33.21577 |       0.00000 |      14.69982 |      14.70510 | 
     43.22857 |      41.55012 |      41.79702 |      28.79324 |      49.74655 |      48.09915 |      33.13661 |       0.00000 |      14.69982 |      14.70510 | 
     43.15688 |      41.48159 |      41.72810 |      28.72284 |      49.66405 |      48.01984 |      33.05553 |       0.00000 |      14.69982 |      14.70510 | 
     43.07850 |      41.40697 |      41.65304 |      28.64620 |      49.57385 |      47.93347 |      32.96727 |       0.00000 |      14.69982 |      14.70510 | 
     43.00370 |      41.33561 |      41.58128 |      28.57289 |      49.48778 |      47.85088 |      32.88286 |       0.00000 |      14.69982 |      14.70510 | 
     42.93122 |      41.26644 |      41.51171 |      28.50186 |      49.40437 |      47.77082 |      32.80107 |       0.00000 |      14.69982 |      14.70510 | 
     42.85086 |      41.19028 |      41.43511 |      28.42375 |      49.31189 |      47.68267 |      32.71108 |       0.00000 |      14.69982 |      14.70510 | 
     42.77546 |      41.11870 |      41.36311 |      28.35029 |      49.22512 |      47.59982 |      32.62646 |       0.00000 |      14.69982 |      14.70510 | 
     42.69691 |      41.04431 |      41.28829 |      28.27399 |      49.13472 |      47.51372 |      32.53858 |       0.00000 |      14.69982 |      14.70510 | 
     42.62440 |      40.97532 |      41.21890 |      28.20318 |      49.05128 |      47.43387 |      32.45707 |       0.00000 |      14.69982 |      14.70510 | 
     42.54733 |      40.90209 |      41.14526 |      28.12799 |      48.96260 |      47.34912 |      32.37056 |       0.00000 |      14.69982 |      14.70510 | 
     42.47028 |      40.79380 |      41.03633 |      28.01754 |      48.87392 |      47.22377 |      32.24347 |       0.00000 |      14.69982 |      14.70510 | 
     42.39463 |      40.64105 |      40.88268 |      27.86238 |      48.78687 |      47.04696 |      32.06496 |       0.00000 |      14.69982 |      14.70510 | 
     42.31963 |      40.44598 |      40.68647 |      27.66466 |      48.70056 |      46.82116 |      31.83750 |       0.00000 |      14.69982 |      14.70510 | 
     42.24284 |      40.20530 |      40.44437 |      27.42107 |      48.61219 |      46.54255 |      31.55726 |       0.00000 |      14.69982 |      14.70510 | 
     42.15933 |      39.98457 |      40.22233 |      27.19658 |      48.51609 |      46.28704 |      31.29899 |       0.00000 |      14.69982 |      14.70510 | 
     42.07640 |      39.71140 |      39.94755 |      26.92053 |      48.42066 |      45.97083 |      30.98136 |       0.00000 |      14.69982 |      14.70510 | 
     41.98539 |      39.53099 |      39.76608 |      26.73661 |      48.31593 |      45.76199 |      30.76974 |       0.00000 |      14.69982 |      14.70510 | 
     41.89339 |      39.35311 |      39.58716 |      26.55561 |      48.21006 |      45.55609 |      30.56147 |       0.00000 |      14.69982 |      14.70510 | 
     41.79918 |      39.12902 |      39.36175 |      26.32939 |      48.10164 |      45.29669 |      30.30102 |       0.00000 |      14.69865 |      14.70510 | 
     41.70358 |      38.89080 |      39.12212 |      26.08904 |      47.99163 |      45.02094 |      30.02436 |       0.00000 |      14.69865 |      14.70510 | 
     41.59743 |      38.72039 |      38.95071 |      25.91594 |      47.86947 |      44.82368 |      29.82513 |       0.00000 |      14.69865 |      14.70510 | 
     41.48974 |      38.46243 |      38.69123 |      25.65604 |      47.74554 |      44.52507 |      29.52597 |       0.00000 |      14.69865 |      14.70510 | 
     41.38162 |      38.18643 |      38.41360 |      25.37781 |      47.62112 |      44.20558 |      29.20579 |       0.00000 |      14.69865 |      14.70510 | 
     41.26414 |      38.07738 |      38.30391 |      25.26618 |      47.48592 |      44.07935 |      29.07732 |       0.00000 |      14.69865 |      14.70510 | 
     41.14162 |      37.82067 |      38.04568 |      25.00774 |      47.34493 |      43.78219 |      28.77986 |       0.00000 |      14.69865 |      14.70510 | 
     41.01955 |      37.54604 |      37.76942 |      24.73103 |      47.20446 |      43.46428 |      28.46143 |       0.00000 |      14.69865 |      14.70510 | 
     40.89212 |      37.24298 |      37.46457 |      24.42564 |      47.05781 |      43.11346 |      28.11006 |       0.00000 |      14.69865 |      14.70510 | 
     40.75594 |      37.17384 |      37.39504 |      24.35483 |      46.90110 |      43.03344 |      28.02857 |       0.00000 |      14.69865 |      14.70510 | 
     40.62762 |      36.91571 |      37.13538 |      24.09492 |      46.75343 |      42.73464 |      27.72947 |       0.00000 |      14.69865 |      14.70510 | 
     40.49425 |      36.63086 |      36.84884 |      23.80808 |      46.59995 |      42.40489 |      27.39940 |       0.00000 |      14.69865 |      14.70510 | 
     40.35649 |      36.55056 |      36.76807 |      23.72599 |      46.44142 |      42.31194 |      27.30495 |       0.00000 |      14.69865 |      14.70510 | 
     40.20774 |      36.27693 |      36.49282 |      23.45065 |      46.27024 |      41.99519 |      26.98812 |       0.00000 |      14.69865 |      14.70510 | 
     40.06718 |      35.99927 |      36.21352 |      23.17113 |      46.10849 |      41.67377 |      26.66646 |       0.00000 |      14.69865 |      14.70510 | 
     39.91812 |      35.83012 |      36.04338 |      23.00071 |      45.93695 |      41.47799 |      26.47029 |       0.00000 |      14.69865 |      14.70510 | 
     39.76567 |      35.65004 |      35.86224 |      22.81909 |      45.76152 |      41.26953 |      26.26127 |       0.00000 |      14.69865 |      14.70510 | 
     39.61237 |      35.36935 |      35.57989 |      22.53653 |      45.58510 |      40.94460 |      25.93612 |       0.00000 |      14.69865 |      14.70510 | 
     39.45429 |      35.18796 |      35.39742 |      22.35362 |      45.40319 |      40.73462 |      25.72570 |       0.00000 |      14.69865 |      14.70510 | 
     39.29852 |      35.01772 |      35.22617 |      22.18197 |      45.22393 |      40.53756 |      25.52814 |       0.00000 |      14.69865 |      14.70510 | 
     39.13213 |      34.73169 |      34.93845 |      21.89412 |      45.03246 |      40.20646 |      25.19682 |       0.00000 |      14.69865 |      14.70510 | 
     38.96805 |      34.55457 |      34.76029 |      21.71570 |      44.84364 |      40.00143 |      24.99144 |       0.00000 |      14.69865 |      14.70510 | 
     38.80593 |      34.27319 |      34.47724 |      21.43254 |      44.65707 |      39.67570 |      24.66551 |       0.00000 |      14.69865 |      14.70510 | 
     38.63023 |      34.09474 |      34.29773 |      21.25262 |      44.45488 |      39.46912 |      24.45839 |       0.00000 |      14.69865 |      14.70510 | 
     38.46094 |      33.92219 |      34.12416 |      21.07882 |      44.26006 |      39.26938 |      24.25832 |       0.00000 |      14.69865 |      14.70510 | 
     38.28443 |      33.63134 |      33.83158 |      20.78613 |      44.05693 |      38.93270 |      23.92143 |       0.00000 |      14.69748 |      14.70510 | 
     38.08759 |      33.44246 |      33.64159 |      20.59569 |      43.83041 |      38.71405 |      23.70219 |       0.00000 |      14.69748 |      14.70510 | 
     37.90966 |      33.14639 |      33.34377 |      20.29768 |      43.62566 |      38.37132 |      23.35920 |       0.00000 |      14.69748 |      14.70510 | 
     37.72981 |      32.97491 |      33.17127 |      20.12496 |      43.41869 |      38.17282 |      23.16041 |       0.00000 |      14.69748 |      14.70510 | 
     37.54508 |      32.80357 |      32.99891 |      19.95220 |      43.20610 |      37.97448 |      22.96158 |       0.00000 |      14.69748 |      14.70510 | 
     37.35329 |      32.49619 |      32.68970 |      19.64276 |      42.98540 |      37.61864 |      22.60548 |       0.00000 |      14.69748 |      14.70510 | 
     37.15559 |      32.31614 |      32.50860 |      19.46140 |      42.75788 |      37.41022 |      22.39679 |       0.00000 |      14.69748 |      14.70510 | 
     36.96281 |      32.12884 |      32.32019 |      19.27253 |      42.53605 |      37.19341 |      22.17945 |       0.00000 |      14.69748 |      14.70510 | 
     36.78147 |      31.84716 |      32.03684 |      18.98900 |      42.32736 |      36.86734 |      21.85315 |       0.00000 |      14.69748 |      14.70510 | 
     36.59097 |      31.68041 |      31.86910 |      18.82100 |      42.10814 |      36.67431 |      21.65984 |       0.00000 |      14.69748 |      14.70510 | 
     36.39485 |      31.49595 |      31.68355 |      18.63489 |      41.88245 |      36.46078 |      21.44571 |       0.00000 |      14.69748 |      14.70510 | 
     36.19889 |      31.20078 |      31.38662 |      18.33770 |      41.65694 |      36.11908 |      21.10375 |       0.00000 |      14.69748 |      14.70510 | 
     35.99659 |      31.01376 |      31.19850 |      18.14924 |      41.42414 |      35.90259 |      20.88688 |       0.00000 |      14.69748 |      14.70510 | 
     35.79744 |      30.83473 |      31.01840 |      17.96879 |      41.19496 |      35.69534 |      20.67918 |       0.00000 |      14.69748 |      14.70510 | 
     35.59230 |      30.53399 |      30.71588 |      17.66610 |      40.95889 |      35.34720 |      20.33083 |       0.00000 |      14.69748 |      14.70510 | 
     35.39030 |      30.35376 |      30.53458 |      17.48460 |      40.72643 |      35.13857 |      20.12198 |       0.00000 |      14.69748 |      14.70510 | 
     35.18461 |      30.04358 |      30.22255 |      17.17245 |      40.48973 |      34.77950 |      19.76273 |       0.00000 |      14.69748 |      14.70510 | 
     34.98859 |      29.87183 |      30.04979 |      16.99937 |      40.26416 |      34.58068 |      19.56353 |       0.00000 |      14.69748 |      14.70510 | 
     34.79239 |      29.69940 |      29.87634 |      16.82581 |      40.03836 |      34.38108 |      19.36380 |       0.00000 |      14.69748 |      14.70510 | 
     34.58390 |      29.38973 |      29.56483 |      16.51419 |      39.79845 |      34.02259 |      19.00517 |       0.00000 |      14.69748 |      14.70510 | 
     34.37892 |      29.19987 |      29.37384 |      16.32289 |      39.56256 |      33.80282 |      18.78502 |       0.00000 |      14.69748 |      14.70510 | 
     34.17202 |      29.02404 |      29.19697 |      16.14596 |      39.32446 |      33.59927 |      18.58137 |       0.00000 |      14.69748 |      14.70510 | 
     33.96220 |      28.71964 |      28.89076 |      15.83965 |      39.08300 |      33.24690 |      18.22884 |       0.00000 |      14.69748 |      14.70510 | 
     33.74773 |      28.52687 |      28.69684 |      15.64536 |      38.83620 |      33.02374 |      18.00526 |       0.00000 |      14.69748 |      14.70510 | 
     33.54298 |      28.22201 |      28.39017 |      15.33852 |      38.60057 |      32.67083 |      17.65215 |       0.00000 |      14.69748 |      14.70510 | 
     33.34176 |      28.05593 |      28.22310 |      15.17140 |      38.36901 |      32.47857 |      17.45980 |       0.00000 |      14.69630 |      14.70510 | 
     33.13266 |      27.74195 |      27.90726 |      14.85565 |      38.12838 |      32.11510 |      17.09641 |       0.00000 |      14.69630 |      14.70510 | 
     32.93213 |      27.56776 |      27.73204 |      14.68054 |      37.89762 |      31.91346 |      16.89487 |       0.00000 |      14.69630 |      14.70510 | 
     32.72217 |      27.39494 |      27.55819 |      14.50781 |      37.65601 |      31.71340 |      16.69605 |       0.00000 |      14.69630 |      14.70510 | 
     32.50791 |      27.18089 |      27.34286 |      14.29394 |      37.40944 |      31.46561 |      16.44991 |       0.00000 |      14.69630 |      14.70510 | 
     32.29499 |      26.86857 |      27.02869 |      13.98326 |      37.16441 |      31.10406 |      16.09238 |       0.00000 |      14.69630 |      14.70510 | 
     32.07252 |      26.62295 |      26.78160 |      13.74035 |      36.90839 |      30.81972 |      15.81284 |       0.00000 |      14.69630 |      14.70510 | 
     31.86275 |      26.33328 |      26.49022 |      13.45521 |      36.66700 |      30.48440 |      15.48469 |       0.00000 |      14.69630 |      14.70510 | 
     31.65331 |      26.05077 |      26.20603 |      13.17933 |      36.42598 |      30.15736 |      15.16721 |       0.00000 |      14.69630 |      14.70510 | 
     31.43599 |      25.79232 |      25.94604 |      12.92821 |      36.17590 |      29.85817 |      14.87822 |       0.00000 |      14.69630 |      14.70510 | 
     31.21755 |      25.54377 |      25.69601 |      12.68563 |      35.92452 |      29.57044 |      14.59906 |       0.00000 |      14.69630 |      14.70510 | 
     30.98659 |      25.25846 |      25.40900 |      12.40739 |      35.65873 |      29.24016 |      14.27885 |       0.00000 |      14.69630 |      14.70510 | 
     30.76819 |      24.97198 |      25.12082 |      12.12854 |      35.40741 |      28.90853 |      13.95795 |       0.00000 |      14.69630 |      14.70510 | 
     30.55145 |      24.71401 |      24.86132 |      11.88084 |      35.15799 |      28.60990 |      13.67290 |       0.00000 |      14.69630 |      14.70510 | 
     30.32742 |      24.42295 |      24.56852 |      11.60089 |      34.90017 |      28.27295 |      13.35072 |       0.00000 |      14.69630 |      14.70510 | 
     30.09041 |      24.12226 |      24.26604 |      11.30867 |      34.62743 |      27.92487 |      13.01443 |       0.00000 |      14.69630 |      14.70510 | 
     29.87038 |      23.83800 |      23.98009 |      11.03209 |      34.37422 |      27.59579 |      12.69614 |       0.00000 |      14.69630 |      14.70510 | 
     29.63631 |      23.53290 |      23.67317 |      10.73475 |      34.10486 |      27.24260 |      12.35394 |       0.00000 |      14.69630 |      14.70510 | 
     29.40195 |      23.22383 |      23.36227 |      10.43311 |      33.83516 |      26.88482 |      12.00680 |       0.00000 |      14.69630 |      14.70510 | 
     29.16838 |      22.91252 |      23.04910 |      10.12889 |      33.56637 |      26.52443 |      11.65667 |       0.00000 |      14.69630 |      14.70510 | 
     28.93011 |      22.69432 |      22.82960 |       9.91705 |      33.29218 |      26.27184 |      11.41283 |       0.00000 |      14.69630 |      14.70510 | 
     28.68365 |      22.38918 |      22.52265 |       9.62178 |      33.00856 |      25.91861 |      11.07300 |       0.00000 |      14.69630 |      14.70510 | 
     28.43931 |      22.07677 |      22.20838 |       9.31975 |      32.72737 |      25.55695 |      10.72540 |       0.00000 |      14.69630 |      14.70510 | 
     28.19508 |      21.85818 |      21.98848 |       9.11129 |      32.44632 |      25.30389 |      10.48549 |       0.00000 |      14.69630 |      14.70510 | 
     27.94511 |      21.55415 |      21.68264 |       8.82199 |      32.15866 |      24.95194 |      10.15253 |       0.00000 |      14.69630 |      14.70510 | 
     27.69283 |      21.26277 |      21.38953 |       8.53673 |      31.86834 |      24.61463 |       9.82425 |       0.00000 |      14.69630 |      14.70510 | 
     27.44370 |      20.98057 |      21.10565 |       8.25705 |      31.58165 |      24.28795 |       9.50239 |       0.00000 |      14.69512 |      14.70510 | 
     27.18622 |      20.68916 |      20.81250 |       7.96458 |      31.28534 |      23.95060 |       9.16582 |       0.00000 |      14.69512 |      14.70510 | 
     26.92887 |      20.51781 |      20.64014 |       7.79387 |      30.98919 |      23.75225 |       8.96935 |       0.00000 |      14.69512 |      14.70510 | 
     26.66344 |      20.22660 |      20.34719 |       7.49629 |      30.68374 |      23.41513 |       8.62688 |       0.00000 |      14.69512 |      14.70510 | 
     26.40113 |      20.03226 |      20.15170 |       7.29780 |      30.38188 |      23.19016 |       8.39844 |       0.00000 |      14.69512 |      14.70510 | 
     26.12923 |      19.73452 |      19.85217 |       6.99627 |      30.06898 |      22.84547 |       8.05143 |       0.00000 |      14.69512 |      14.70510 | 
     25.87104 |      19.54231 |      19.65882 |       6.80834 |      29.77186 |      22.62296 |       7.83513 |       0.00000 |      14.69512 |      14.70510 | 
     25.58960 |      19.22920 |      19.34385 |       6.49596 |      29.44798 |      22.26050 |       7.47564 |       0.00000 |      14.69512 |      14.70510 | 
     25.32509 |      19.00579 |      19.11910 |       6.28093 |      29.14360 |      22.00187 |       7.22818 |       0.00000 |      14.69512 |      14.70510 | 
     25.05339 |      18.71093 |      18.82249 |       5.98565 |      28.83093 |      21.66054 |       6.88836 |       0.00000 |      14.69512 |      14.70510 | 
     24.77751 |      18.40039 |      18.51010 |       5.67554 |      28.51344 |      21.30104 |       6.53150 |       0.00000 |      14.69512 |      14.70510 | 
     24.51216 |      18.19081 |      18.29926 |       5.47495 |      28.20809 |      21.05842 |       6.30067 |       0.00000 |      14.69512 |      14.70510 | 
     24.24951 |      17.91341 |      18.02022 |       5.19374 |      27.90584 |      20.73730 |       5.97704 |       0.00000 |      14.69512 |      14.70510 | 
     23.98337 |      17.62217 |      17.72724 |       4.89907 |      27.59957 |      20.40014 |       5.63795 |       0.00000 |      14.69512 |      14.70510 | 
     23.70403 |      17.43599 |      17.53995 |       4.71054 |      27.27811 |      20.18462 |       5.42101 |       0.00000 |      14.69512 |      14.70510 | 
     23.43463 |      17.16004 |      17.26235 |       4.42158 |      26.96809 |      19.86516 |       5.08846 |       0.00000 |      14.69512 |      14.70510 | 
     23.14996 |      16.85789 |      16.95840 |       4.10435 |      26.64049 |      19.51538 |       4.72340 |       0.00000 |      14.69512 |      14.70510 | 
     22.87069 |      16.66666 |      16.76604 |       3.90655 |      26.31912 |      19.29401 |       4.49577 |       0.00000 |      14.69512 |      14.70510 | 
     22.59220 |      16.38493 |      16.48262 |       3.60850 |      25.99863 |      18.96786 |       4.15267 |       0.00000 |      14.69512 |      14.70510 | 
     22.31756 |      16.09524 |      16.19120 |       3.30440 |      25.68259 |      18.63251 |       3.80266 |       0.00000 |      14.69512 |      14.70510 | 
     22.04427 |      15.91839 |      16.01331 |       3.12157 |      25.36809 |      18.42779 |       3.59225 |       0.00000 |      14.69512 |      14.70510 | 
     21.78152 |      15.65302 |      15.74635 |       2.84259 |      25.06573 |      18.12058 |       3.27119 |       0.00000 |      14.69512 |      14.70510 | 
     21.50839 |      15.36692 |      15.45854 |       2.54219 |      24.75141 |      17.78938 |       2.92552 |       0.00000 |      14.69512 |      14.70510 | 
     21.23412 |      15.06958 |      15.15943 |       2.22934 |      24.43579 |      17.44516 |       2.56553 |       0.00000 |      14.69512 |      14.70510 | 
     20.96193 |      14.77205 |      14.86013 |       1.91555 |      24.12256 |      17.10073 |       2.20448 |       0.00000 |      14.69512 |      14.70510 | 
     20.68329 |      14.72801 |      14.81583 |       1.84210 |      23.80191 |      17.04976 |       2.11994 |       0.00000 |      14.69512 |      14.70510 | 
     20.42069 |      14.40553 |      14.49143 |       1.51760 |      23.49971 |      16.67644 |       1.74648 |       0.00000 |      14.69394 |      14.70510 | 
     20.15212 |      14.08061 |      14.16457 |       1.17542 |      23.19065 |      16.30030 |       1.35269 |       0.00000 |      14.69394 |      14.70510 | 
     19.88149 |      13.76585 |      13.84793 |       0.84011 |      22.87921 |      15.93592 |       0.96682 |       0.00000 |      14.69394 |      14.70510 | 
     19.61034 |      13.49792 |      13.57840 |       0.55191 |      22.56718 |      15.62574 |       0.63515 |       0.00000 |      14.69394 |      14.70510 | 
     19.32756 |      13.30855 |      13.38791 |       0.34675 |      22.24176 |      15.40653 |       0.39906 |       0.00000 |      14.69394 |      14.70510 | 
     19.03988 |      13.18810 |      13.26673 |       0.21809 |      21.91071 |      15.26708 |       0.25098 |       0.00000 |      14.69394 |      14.70510 | 
     18.76999 |      13.06774 |      13.14566 |       0.09104 |      21.60012 |      15.12775 |       0.10477 |       0.00000 |      14.69394 |      14.70510 | 
     18.50131 |      12.95244 |      13.02967 |       0.04141 |      21.29093 |      14.99427 |       0.04766 |       0.00000 |      14.69394 |      14.70510 | 
     18.22871 |      12.84739 |      12.92399 |       0.14990 |      20.97723 |      14.87267 |       0.17250 |       0.00000 |      14.69394 |      14.70510 | 
     17.96079 |      12.76024 |      12.83633 |       0.24349 |      20.66891 |      14.77178 |       0.28021 |       0.00000 |      14.69394 |      14.70510 | 
     17.69895 |      12.69230 |      12.76797 |       0.31633 |      20.36759 |      14.69312 |       0.36404 |       0.00000 |      14.69394 |      14.70510 | 
     17.44118 |      12.64397 |      12.71936 |       0.36946 |      20.07096 |      14.63717 |       0.42519 |       0.00000 |      14.69394 |      14.70510 | 
     17.18985 |      12.61316 |      12.68836 |       0.40346 |      19.78172 |      14.60151 |       0.46435 |       0.00000 |      14.69394 |      14.70510 | 
     16.94782 |      12.59828 |      12.67340 |       0.42016 |      19.50320 |      14.58429 |       0.48361 |       0.00000 |      14.69394 |      14.70510 | 
     16.70123 |      12.59695 |      12.67205 |       0.42223 |      19.21944 |      14.58274 |       0.48603 |       0.00000 |      14.69394 |      14.70510 | 
     16.46093 |      12.60802 |      12.68320 |       0.41076 |      18.94290 |      14.59556 |       0.47288 |       0.00000 |      14.69394 |      14.70510 | 
     16.23532 |      12.62852 |      12.70381 |       0.38897 |      18.68327 |      14.61929 |       0.44784 |       0.00000 |      14.69394 |      14.70510 | 
     16.01119 |      12.65729 |      12.73275 |       0.35806 |      18.42535 |      14.65259 |       0.41230 |       0.00000 |      14.69394 |      14.70510 | 
     15.79471 |      12.69207 |      12.76774 |       0.32047 |      18.17622 |      14.69285 |       0.36907 |       0.00000 |      14.69394 |      14.70510 | 
     15.58443 |      12.73138 |      12.80729 |       0.27782 |      17.93424 |      14.73836 |       0.31998 |       0.00000 |      14.69394 |      14.70510 | 
     15.38474 |      12.77282 |      12.84897 |       0.23269 |      17.70444 |      14.78634 |       0.26803 |       0.00000 |      14.69394 |      14.70510 | 
     15.18798 |      12.81656 |      12.89297 |       0.18496 |      17.47802 |      14.83697 |       0.21306 |       0.00000 |      14.69394 |      14.70510 | 
     15.01178 |      12.85739 |      12.93405 |       0.14030 |      17.27525 |      14.88424 |       0.16163 |       0.00000 |      14.69394 |      14.70510 | 
     14.84212 |      12.89732 |      12.97422 |       0.09660 |      17.08001 |      14.93047 |       0.11129 |       0.00000 |      14.69394 |      14.70510 | 
     14.67872 |      12.93550 |      13.01262 |       0.05479 |      16.89197 |      14.97466 |       0.06312 |       0.00000 |      14.69394 |      14.70510 | 
     14.52469 |      12.97045 |      13.04778 |       0.01659 |      16.71472 |      15.01512 |       0.01911 |       0.00000 |      14.69394 |      14.70510 | 
     14.37580 |      13.00279 |      13.08032 |       0.01921 |      16.54338 |      15.05256 |       0.02213 |       0.00000 |      14.69275 |      14.70510 | 
     14.23810 |      13.03023 |      13.10791 |       0.04931 |      16.38492 |      15.08432 |       0.05680 |       0.00000 |      14.69275 |      14.70510 | 
     14.10917 |      13.05278 |      13.13061 |       0.07409 |      16.23654 |      15.11043 |       0.08535 |       0.00000 |      14.69275 |      14.70510 | 
     13.98152 |      13.07160 |      13.14954 |       0.09472 |      16.08965 |      15.13222 |       0.10911 |       0.00000 |      14.69275 |      14.70510 | 
     13.86412 |      13.08516 |      13.16317 |       0.10957 |      15.95454 |      15.14791 |       0.12620 |       0.00000 |      14.69275 |      14.70510 | 
     13.75731 |      13.09379 |      13.17186 |       0.11902 |      15.83163 |      15.15791 |       0.13707 |       0.00000 |      14.69275 |      14.70510 | 
     13.65282 |      13.09844 |      13.17653 |       0.12404 |      15.71138 |      15.16329 |       0.14285 |       0.00000 |      14.69275 |      14.70510 | 
     13.55329 |      13.09888 |      13.17698 |       0.12448 |      15.59685 |      15.16380 |       0.14335 |       0.00000 |      14.69275 |      14.70510 | 
     13.46585 |      13.09576 |      13.17384 |       0.12105 |      15.49622 |      15.16018 |       0.13939 |       0.00000 |      14.69275 |      14.70510 | 
     13.38020 |      13.09235 |      13.17041 |       0.11659 |      15.39766 |      15.15624 |       0.13425 |       0.00000 |      14.69275 |      14.70510 | 
     13.30437 |      13.08297 |      13.16098 |       0.10681 |      15.31040 |      15.14538 |       0.12299 |       0.00000 |      14.69275 |      14.70510 | 
     13.22490 |      13.07127 |      13.14920 |       0.09400 |      15.21894 |      15.13183 |       0.10823 |       0.00000 |      14.69275 |      14.70510 | 
     13.15595 |      13.05900 |      13.13686 |       0.08058 |      15.13960 |      15.11763 |       0.09278 |       0.00000 |      14.69275 |      14.70510 | 
     13.08983 |      13.04562 |      13.12340 |       0.06589 |      15.06351 |      15.10215 |       0.07587 |       0.00000 |      14.69275 |      14.70510 | 
     13.02260 |      13.03070 |      13.10839 |       0.04945 |      14.98614 |      15.08487 |       0.05693 |       0.00000 |      14.69275 |      14.70510 | 
     12.95945 |      13.01588 |      13.09349 |       0.03308 |      14.91346 |      15.06772 |       0.03809 |       0.00000 |      14.69275 |      14.70510 | 
     12.90391 |      13.00261 |      13.08013 |       0.01840 |      14.84956 |      15.05235 |       0.02119 |       0.00000 |      14.69275 |      14.70510 | 
     12.85212 |      12.99043 |      13.06788 |       0.00502 |      14.78996 |      15.03825 |       0.00578 |       0.00000 |      14.69275 |      14.70510 | 
     12.80274 |      12.97941 |      13.05680 |       0.00723 |      14.73313 |      15.02549 |       0.00833 |       0.00000 |      14.69275 |      14.70510 | 
     12.75556 |      12.96977 |      13.04709 |       0.01790 |      14.67884 |      15.01433 |       0.02061 |       0.00000 |      14.69275 |      14.70510 | 
     12.71044 |      12.96169 |      13.03897 |       0.02683 |      14.62691 |      15.00498 |       0.03089 |       0.00000 |      14.69275 |      14.70510 | 
     12.67020 |      12.95578 |      13.03303 |       0.03337 |      14.58061 |      14.99815 |       0.03842 |       0.00000 |      14.69275 |      14.70510 | 
     12.63306 |      12.95164 |      13.02887 |       0.03794 |      14.53787 |      14.99335 |       0.04368 |       0.00000 |      14.69275 |      14.70510 | 
     12.59737 |      12.94900 |      13.02620 |       0.04089 |      14.49680 |      14.99028 |       0.04708 |       0.00000 |      14.69275 |      14.70510 | 
     12.56483 |      12.94787 |      13.02506 |       0.04217 |      14.45935 |      14.98898 |       0.04855 |       0.00000 |      14.69275 |      14.70510 | 
     12.53058 |      12.94805 |      13.02525 |       0.04197 |      14.41994 |      14.98919 |       0.04833 |       0.00000 |      14.69157 |      14.70510 | 
     12.50153 |      12.94942 |      13.02663 |       0.04048 |      14.38651 |      14.99078 |       0.04661 |       0.00000 |      14.69157 |      14.70510 | 
     12.47254 |      12.95187 |      13.02909 |       0.03780 |      14.35314 |      14.99361 |       0.04353 |       0.00000 |      14.69157 |      14.70510 | 
     12.44561 |      12.95518 |      13.03242 |       0.03419 |      14.32215 |      14.99744 |       0.03937 |       0.00000 |      14.69157 |      14.70510 | 
     12.42076 |      12.95905 |      13.03631 |       0.02993 |      14.29356 |      15.00192 |       0.03446 |       0.00000 |      14.69157 |      14.70510 | 
     12.39704 |      12.96338 |      13.04067 |       0.02516 |      14.26626 |      15.00694 |       0.02897 |       0.00000 |      14.69157 |      14.70510 | 
     12.37520 |      12.96786 |      13.04518 |       0.02020 |      14.24112 |      15.01212 |       0.02327 |       0.00000 |      14.69157 |      14.70510 | 
     12.35516 |      12.97233 |      13.04967 |       0.01528 |      14.21807 |      15.01729 |       0.01760 |       0.00000 |      14.69157 |      14.70510 | 
     12.33597 |      12.97681 |      13.05418 |       0.01033 |      14.19598 |      15.02248 |       0.01190 |       0.00000 |      14.69157 |      14.70510 | 
     12.31840 |      12.98096 |      13.05835 |       0.00575 |      14.17577 |      15.02728 |       0.00662 |       0.00000 |      14.69157 |      14.70510 | 
