kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c
     51.22036 |      53.14650 |      53.45204 |      40.75217 |      58.94334 |      61.51151 |      46.95299 |       1.00000 |      14.39653 |      14.40634 
     51.31672 |      53.21657 |      53.52265 |      40.82359 |      59.05422 |      61.59277 |      47.03938 |       1.00000 |      14.39653 |      14.40634 
     51.41128 |      53.28462 |      53.59123 |      40.89283 |      59.16304 |      61.67168 |      47.12350 |       1.00000 |      14.39653 |      14.40634 
     51.50405 |      53.35057 |      53.65770 |      40.95995 |      59.26980 |      61.74818 |      47.20543 |       1.00000 |      14.39653 |      14.40634 
     51.59506 |      53.41444 |      53.72209 |      41.02470 |      59.37453 |      61.82228 |      47.28485 |       1.00000 |      14.39653 |      14.40634 
     51.68428 |      53.47608 |      53.78424 |      41.08764 |      59.47721 |      61.89380 |      47.36246 |       1.00000 |      14.39653 |      14.40634 
     51.77177 |      53.53446 |      53.84312 |      41.14845 |      59.57790 |      61.96156 |      47.43785 |       1.00000 |      14.39653 |      14.40634 
     51.85756 |      53.59082 |      53.89997 |      41.20700 |      59.67661 |      62.02699 |      47.51087 |       1.00000 |      14.39653 |      14.40634 
     51.94171 |      53.64522 |      53.95486 |      41.26332 |      59.77345 |      62.09014 |      47.58154 |       1.00000 |      14.39653 |      14.40634 
     52.02433 |      53.69768 |      54.00780 |      41.31736 |      59.86853 |      62.15107 |      47.64985 |       1.00000 |      14.39653 |      14.40634 
     52.10552 |      53.74825 |      54.05883 |      41.36909 |      59.96197 |      62.20980 |      47.71574 |       1.00000 |      14.39653 |      14.40634 
     52.18537 |      53.79692 |      54.10799 |      41.41846 |      60.05386 |      62.26636 |      47.77918 |       1.00000 |      14.39653 |      14.40634 
     52.26397 |      53.84384 |      54.15537 |      41.46550 |      60.14431 |      62.32089 |      47.84016 |       1.00000 |      14.39653 |      14.40634 
     52.34141 |      53.88898 |      54.20097 |      41.51014 |      60.23342 |      62.37337 |      47.89861 |       1.00000 |      14.39653 |      14.40634 
     52.41774 |      53.93256 |      54.24501 |      41.55257 |      60.32126 |      62.42405 |      47.95480 |       1.00000 |      14.39312 |      14.40634 
     52.49302 |      53.97456 |      54.28746 |      41.59272 |      60.40789 |      62.47290 |      48.00870 |       1.00000 |      14.39312 |      14.40634 
     52.56725 |      54.01544 |      54.32881 |      41.63090 |      60.49331 |      62.52048 |      48.06058 |       1.00000 |      14.39312 |      14.40634 
     52.64043 |      54.05508 |      54.36890 |      41.66698 |      60.57752 |      62.56662 |      48.11033 |       1.00000 |      14.39312 |      14.40634 
     52.71254 |      54.09253 |      54.40681 |      41.70023 |      60.66051 |      62.61024 |      48.15715 |       1.00000 |      14.39312 |      14.40634 
     52.78356 |      54.12765 |      54.44236 |      41.73007 |      60.74224 |      62.65116 |      48.20042 |       1.00000 |      14.39312 |      14.40634 
     52.85341 |      54.16012 |      54.47528 |      41.75626 |      60.82262 |      62.68903 |      48.23992 |       1.00000 |      14.39312 |      14.40634 
     52.92201 |      54.19001 |      54.50558 |      41.77916 |      60.90157 |      62.72391 |      48.27602 |       1.00000 |      14.39312 |      14.40634 
     52.98926 |      54.21721 |      54.53320 |      41.79869 |      60.97895 |      62.75569 |      48.30868 |       1.00000 |      14.39312 |      14.40634 
     53.05504 |      54.24146 |      54.55786 |      41.81454 |      61.05465 |      62.78407 |      48.33753 |       1.00000 |      14.39312 |      14.40634 
     53.11925 |      54.26304 |      54.57984 |      41.82730 |      61.12854 |      62.80936 |      48.36324 |       1.00000 |      14.39312 |      14.40634 
     53.18177 |      54.28167 |      54.59885 |      41.83651 |      61.20049 |      62.83123 |      48.38533 |       1.00000 |      14.39312 |      14.40634 
     53.24249 |      54.29754 |      54.61510 |      41.84268 |      61.27036 |      62.84994 |      48.40437 |       1.00000 |      14.39312 |      14.40634 
     53.30127 |      54.31014 |      54.62807 |      41.84499 |      61.33801 |      62.86486 |      48.41946 |       1.00000 |      14.39312 |      14.40634 
     53.35801 |      54.31941 |      54.63770 |      41.84345 |      61.40330 |      62.87594 |      48.43066 |       1.00000 |      14.39312 |      14.40634 
     53.41257 |      54.32484 |      54.64346 |      41.83744 |      61.46609 |      62.88258 |      48.43720 |       1.00000 |      14.39312 |      14.40634 
     53.46484 |      54.32788 |      54.64683 |      41.82923 |      61.52625 |      62.88645 |      48.44167 |       1.00000 |      14.39312 |      14.40634 
     53.51468 |      54.32809 |      54.64737 |      41.81829 |      61.58360 |      62.88708 |      48.44350 |       1.00000 |      14.39312 |      14.40634 
     53.56195 |      54.32357 |      54.64315 |      41.80253 |      61.63799 |      62.88222 |      48.44053 |       1.00000 |      14.39312 |      14.40634 
     53.60646 |      54.31648 |      54.63636 |      41.78461 |      61.68922 |      62.87440 |      48.43560 |       1.00000 |      14.39312 |      14.40634 
     53.64805 |      54.30632 |      54.62648 |      41.76381 |      61.73708 |      62.86303 |      48.42774 |       1.00000 |      14.38970 |      14.40634 
     53.68656 |      54.29345 |      54.61388 |      41.74079 |      61.78139 |      62.84854 |      48.41788 |       1.00000 |      14.38970 |      14.40634 
     53.72180 |      54.27681 |      54.59751 |      41.71436 |      61.82194 |      62.82969 |      48.40477 |       1.00000 |      14.38970 |      14.40634 
     53.75360 |      54.25734 |      54.57829 |      41.68582 |      61.85854 |      62.80758 |      48.38983 |       1.00000 |      14.38970 |      14.40634 
     53.78181 |      54.23468 |      54.55587 |      41.65461 |      61.89100 |      62.78178 |      48.37236 |       1.00000 |      14.38970 |      14.40634 
     53.80630 |      54.20835 |      54.52977 |      41.62086 |      61.91919 |      62.75175 |      48.35253 |       1.00000 |      14.38970 |      14.40634 
     53.82700 |      54.17810 |      54.49974 |      41.58351 |      61.94301 |      62.71718 |      48.32928 |       1.00000 |      14.38970 |      14.40634 
     53.84386 |      54.14428 |      54.46611 |      41.54315 |      61.96241 |      62.67849 |      48.30312 |       1.00000 |      14.38970 |      14.40634 
     53.85686 |      54.10714 |      54.42915 |      41.49982 |      61.97737 |      62.63595 |      48.27384 |       1.00000 |      14.38970 |      14.40634 
     53.86605 |      54.06674 |      54.38894 |      41.45356 |      61.98795 |      62.58967 |      48.24143 |       1.00000 |      14.38970 |      14.40634 
     53.87152 |      54.02319 |      54.34555 |      41.40439 |      61.99424 |      62.53975 |      48.20593 |       1.00000 |      14.38970 |      14.40634 
     53.87338 |      53.97660 |      54.29911 |      41.35238 |      61.99638 |      62.48630 |      48.16737 |       1.00000 |      14.38970 |      14.40634 
     53.87178 |      53.92705 |      54.24971 |      41.29756 |      61.99454 |      62.42945 |      48.12577 |       1.00000 |      14.38970 |      14.40634 
     53.86687 |      53.87459 |      54.19738 |      41.24007 |      61.98889 |      62.36923 |      48.08126 |       1.00000 |      14.38970 |      14.40634 
     53.85881 |      53.81937 |      54.14228 |      41.17979 |      61.97962 |      62.30582 |      48.03377 |       1.00000 |      14.38970 |      14.40634 
     53.84781 |      53.76152 |      54.08455 |      41.11689 |      61.96695 |      62.23938 |      47.98332 |       1.00000 |      14.38970 |      14.40634 
     53.83406 |      53.70111 |      54.02423 |      41.05128 |      61.95113 |      62.16998 |      47.92992 |       1.00000 |      14.38970 |      14.40634 
     53.81777 |      53.63829 |      53.96151 |      40.98312 |      61.93239 |      62.09781 |      47.87365 |       1.00000 |      14.38970 |      14.40634 
     53.79910 |      53.57316 |      53.89647 |      40.91243 |      61.91090 |      62.02295 |      47.81452 |       1.00000 |      14.38970 |      14.40634 
     53.77822 |      53.50578 |      53.82916 |      40.83930 |      61.88687 |      61.94550 |      47.75256 |       1.00000 |      14.38970 |      14.40634 
     53.75524 |      53.43631 |      53.75977 |      40.76402 |      61.86043 |      61.86564 |      47.68810 |       1.00000 |      14.38629 |      14.40634 
     53.73030 |      53.36512 |      53.68865 |      40.68673 |      61.83172 |      61.78379 |      47.62130 |       1.00000 |      14.38629 |      14.40634 
     53.70349 |      53.29329 |      53.61689 |      40.60809 |      61.80088 |      61.70121 |      47.55305 |       1.00000 |      14.38629 |      14.40634 
     53.67491 |      53.21992 |      53.54358 |      40.52763 |      61.76799 |      61.61686 |      47.48288 |       1.00000 |      14.38629 |      14.40634 
     53.64462 |      53.14540 |      53.46913 |      40.44500 |      61.73313 |      61.53118 |      47.41111 |       1.00000 |      14.38629 |      14.40634 
     53.61267 |      53.07005 |      53.39384 |      40.36116 |      61.69637 |      61.44454 |      47.33788 |       1.00000 |      14.38629 |      14.40634 
     53.57912 |      52.99346 |      53.31730 |      40.27610 |      61.65775 |      61.35646 |      47.26294 |       1.00000 |      14.38629 |      14.40634 
     53.54402 |      52.91609 |      53.24000 |      40.19115 |      61.61736 |      61.26749 |      47.18662 |       1.00000 |      14.38629 |      14.40634 
     53.50741 |      52.83798 |      53.16195 |      40.10603 |      61.57523 |      61.17768 |      47.10896 |       1.00000 |      14.38629 |      14.40634 
     53.46934 |      52.75902 |      53.08305 |      40.02035 |      61.53142 |      61.08688 |      47.03016 |       1.00000 |      14.38629 |      14.40634 
     53.42982 |      52.67966 |      53.00375 |      39.93459 |      61.48594 |      60.99562 |      46.94999 |       1.00000 |      14.38629 |      14.40634 
     53.38889 |      52.60000 |      52.92415 |      39.84938 |      61.43884 |      60.90403 |      46.86909 |       1.00000 |      14.38629 |      14.40634 
     53.34657 |      52.52018 |      52.84438 |      39.76441 |      61.39013 |      60.81224 |      46.78729 |       1.00000 |      14.38629 |      14.40634 
     53.30286 |      52.44033 |      52.76461 |      39.67984 |      61.33984 |      60.72042 |      46.70504 |       1.00000 |      14.38629 |      14.40634 
     53.25780 |      52.36069 |      52.68502 |      39.59621 |      61.28799 |      60.62885 |      46.62239 |       1.00000 |      14.38629 |      14.40634 
     53.21139 |      52.28296 |      52.60738 |      39.51525 |      61.23457 |      60.53949 |      46.54108 |       1.00000 |      14.38629 |      14.40634 
     53.16368 |      52.20554 |      52.53003 |      39.43520 |      61.17968 |      60.45048 |      46.45952 |       1.00000 |      14.38629 |      14.40634 
     53.11473 |      52.12836 |      52.45294 |      39.35591 |      61.12334 |      60.36177 |      46.37771 |       1.00000 |      14.38629 |      14.40634 
     53.06455 |      52.05142 |      52.37609 |      39.27719 |      61.06560 |      60.27333 |      46.29559 |       1.00000 |      14.38629 |      14.40634 
     53.01317 |      51.97464 |      52.29940 |      39.19899 |      61.00647 |      60.18507 |      46.21321 |       1.00000 |      14.38629 |      14.40634 
     52.96060 |      51.89793 |      52.22277 |      39.12111 |      60.94597 |      60.09690 |      46.13050 |       1.00000 |      14.38289 |      14.40634 
     52.90688 |      51.82130 |      52.14624 |      39.04342 |      60.88415 |      60.00882 |      46.04734 |       1.00000 |      14.38289 |      14.40634 
     52.85202 |      51.74452 |      52.06954 |      38.96523 |      60.82103 |      59.92056 |      45.96386 |       1.00000 |      14.38289 |      14.40634 
     52.79608 |      51.66808 |      51.99318 |      38.88778 |      60.75664 |      59.83269 |      45.88024 |       1.00000 |      14.38289 |      14.40634 
     52.73907 |      51.59196 |      51.91715 |      38.81104 |      60.69104 |      59.74520 |      45.79660 |       1.00000 |      14.38289 |      14.40634 
     52.68101 |      51.51613 |      51.84142 |      38.73481 |      60.62422 |      59.65804 |      45.71291 |       1.00000 |      14.38289 |      14.40634 
     52.62194 |      51.44087 |      51.76625 |      38.65972 |      60.55626 |      59.57154 |      45.62937 |       1.00000 |      14.38289 |      14.40634 
     52.56191 |      51.36562 |      51.69108 |      38.58578 |      60.48717 |      59.48503 |      45.54609 |       1.00000 |      14.38289 |      14.40634 
     52.50097 |      51.29090 |      51.61646 |      38.51263 |      60.41704 |      59.39916 |      45.46307 |       1.00000 |      14.38289 |      14.40634 
     52.43916 |      51.21697 |      51.54262 |      38.44094 |      60.34591 |      59.31419 |      45.38050 |       1.00000 |      14.38289 |      14.40634 
     52.37651 |      51.14391 |      51.46966 |      38.37084 |      60.27382 |      59.23023 |      45.29850 |       1.00000 |      14.38289 |      14.40634 
     52.31311 |      51.07180 |      51.39765 |      38.30244 |      60.20086 |      59.14736 |      45.21722 |       1.00000 |      14.38289 |      14.40634 
     52.24901 |      51.00070 |      51.32665 |      38.23580 |      60.12709 |      59.06566 |      45.13673 |       1.00000 |      14.38289 |      14.40634 
     52.18429 |      50.93053 |      51.25660 |      38.17057 |      60.05261 |      58.98504 |      45.05711 |       1.00000 |      14.38289 |      14.40634 
     52.11902 |      50.86155 |      51.18772 |      38.10741 |      59.97750 |      58.90578 |      44.97853 |       1.00000 |      14.38289 |      14.40634 
     52.05328 |      50.79364 |      51.11993 |      38.04591 |      59.90184 |      58.82777 |      44.90107 |       1.00000 |      14.38289 |      14.40634 
     51.98713 |      50.72707 |      51.05348 |      37.98673 |      59.82572 |      58.75130 |      44.82490 |       1.00000 |      14.38289 |      14.40634 
     51.92066 |      50.66370 |      50.99025 |      37.93155 |      59.74923 |      58.67854 |      44.75232 |       1.00000 |      14.38289 |      14.40634 
     51.85396 |      50.60183 |      50.92852 |      37.87891 |      59.67247 |      58.60750 |      44.68127 |       1.00000 |      14.38289 |      14.40634 
     51.78714 |      50.54155 |      50.86840 |      37.82890 |      59.59558 |      58.53831 |      44.61191 |       1.00000 |      14.38289 |      14.40634 
     51.72028 |      50.48294 |      50.80994 |      37.78159 |      59.51864 |      58.47104 |      44.54436 |       1.00000 |      14.38289 |      14.40294 
     51.65352 |      50.42606 |      50.75322 |      37.73701 |      59.44181 |      58.40576 |      44.47872 |       1.00000 |      14.38289 |      14.40294 
     51.58694 |      50.37094 |      50.69827 |      37.69516 |      59.36520 |      58.34253 |      44.41512 |       1.00000 |      14.38289 |      14.40294 
     51.52064 |      50.31761 |      50.64511 |      37.65597 |      59.28890 |      58.28135 |      44.35363 |       1.00000 |      14.38289 |      14.40294 
     51.45469 |      50.26607 |      50.59375 |      37.61943 |      59.21301 |      58.22225 |      44.29432 |       1.00000 |      14.38289 |      14.40294 
     51.38919 |      50.21636 |      50.54423 |      37.58544 |      59.13763 |      58.16526 |      44.23727 |       1.00000 |      14.38289 |      14.40294 
     51.32422 |      50.16845 |      50.49651 |      37.55394 |      59.06286 |      58.11035 |      44.18256 |       1.00000 |      14.38289 |      14.40294 
     51.25985 |      50.12234 |      50.45060 |      37.52481 |      58.98878 |      58.05751 |      44.13019 |       1.00000 |      14.38289 |      14.40294 
     51.19614 |      50.07797 |      50.40643 |      37.49798 |      58.91547 |      58.00669 |      44.08018 |       1.00000 |      14.38289 |      14.40294 
     51.13316 |      50.03538 |      50.36405 |      37.47353 |      58.84299 |      57.95792 |      44.03258 |       1.00000 |      14.38289 |      14.40294 
     51.07098 |      49.99460 |      50.32348 |      37.45143 |      58.77143 |      57.91123 |      43.98740 |       1.00000 |      14.38289 |      14.40294 
     51.00963 |      49.95552 |      50.28463 |      37.43145 |      58.70083 |      57.86652 |      43.94462 |       1.00000 |      14.38289 |      14.40294 
     50.94918 |      49.91814 |      50.24747 |      37.41355 |      58.63128 |      57.82376 |      43.90422 |       1.00000 |      14.38289 |      14.40294 
     50.88969 |      49.88236 |      50.21192 |      37.39751 |      58.56282 |      57.78285 |      43.86616 |       1.00000 |      14.38289 |      14.40294 
     50.83120 |      49.84836 |      50.17815 |      37.38378 |      58.49551 |      57.74399 |      43.83052 |       1.00000 |      14.38289 |      14.40294 
     50.77375 |      49.81615 |      50.14618 |      37.37220 |      58.42939 |      57.70720 |      43.79737 |       1.00000 |      14.38289 |      14.40294 
     50.71738 |      49.78576 |      50.11604 |      37.36283 |      58.36452 |      57.67251 |      43.76664 |       1.00000 |      14.38289 |      14.40294 
     50.66213 |      49.75742 |      50.08796 |      37.35626 |      58.30094 |      57.64019 |      43.73846 |       1.00000 |      14.38289 |      14.40294 
     50.60806 |      49.73100 |      50.06179 |      37.35225 |      58.23871 |      57.61009 |      43.71281 |       1.00000 |      14.38289 |      14.40294 
     50.55518 |      49.70635 |      50.03741 |      37.35020 |      58.17787 |      57.58203 |      43.68953 |       1.00000 |      14.38289 |      14.40294 
     50.50355 |      49.68309 |      50.01441 |      37.34946 |      58.11845 |      57.55556 |      43.66864 |       1.00000 |      14.38289 |      14.39954 
     50.45317 |      49.66109 |      49.99268 |      37.34969 |      58.06047 |      57.53055 |      43.64975 |       1.00000 |      14.38289 |      14.39954 
     50.40406 |      49.63920 |      49.97105 |      37.34963 |      58.00396 |      57.50566 |      43.63173 |       1.00000 |      14.38289 |      14.39954 
     50.35622 |      49.61734 |      49.94946 |      37.34908 |      57.94891 |      57.48081 |      43.61429 |       1.00000 |      14.38289 |      14.39954 
     50.30964 |      49.59651 |      49.92888 |      37.34882 |      57.89530 |      57.45713 |      43.59822 |       1.00000 |      14.38289 |      14.39954 
     50.26432 |      49.57658 |      49.90921 |      37.34888 |      57.84315 |      57.43450 |      43.58339 |       1.00000 |      14.38289 |      14.39954 
     50.22025 |      49.55761 |      49.89050 |      37.34901 |      57.79243 |      57.41297 |      43.56953 |       1.00000 |      14.38289 |      14.39954 
     50.17743 |      49.53952 |      49.87268 |      37.34925 |      57.74315 |      57.39246 |      43.55645 |       1.00000 |      14.38289 |      14.39954 
     50.13584 |      49.52230 |      49.85572 |      37.34962 |      57.69529 |      57.37294 |      43.54420 |       1.00000 |      14.38289 |      14.39954 
     50.09549 |      49.50607 |      49.83976 |      37.35006 |      57.64886 |      57.35457 |      43.53258 |       1.00000 |      14.38289 |      14.39954 
     50.05635 |      49.49048 |      49.82442 |      37.34999 |      57.60382 |      57.33693 |      43.52157 |       1.00000 |      14.38289 |      14.39954 
     50.01842 |      49.47562 |      49.80983 |      37.35018 |      57.56017 |      57.32014 |      43.51114 |       1.00000 |      14.38289 |      14.39954 
     49.98171 |      49.46194 |      49.79643 |      37.35051 |      57.51793 |      57.30471 |      43.50115 |       1.00000 |      14.38289 |      14.39954 
     49.94622 |      49.44944 |      49.78420 |      37.35163 |      57.47709 |      57.29064 |      43.49186 |       1.00000 |      14.38289 |      14.39954 
     49.91194 |      49.43817 |      49.77322 |      37.35322 |      57.43764 |      57.27800 |      43.48308 |       1.00000 |      14.38289 |      14.39954 
     49.87890 |      49.42858 |      49.76390 |      37.35575 |      57.39961 |      57.26728 |      43.47494 |       1.00000 |      14.38289 |      14.39954 
     49.84711 |      49.42078 |      49.75640 |      37.35931 |      57.36303 |      57.25865 |      43.46751 |       1.00000 |      14.38289 |      14.39954 
     49.81657 |      49.41489 |      49.75082 |      37.36396 |      57.32789 |      57.25222 |      43.46083 |       1.00000 |      14.38289 |      14.39954 
     49.78732 |      49.41188 |      49.74813 |      37.37080 |      57.29422 |      57.24912 |      43.45591 |       1.00000 |      14.38289 |      14.39954 
     49.75937 |      49.41188 |      49.74847 |      37.37995 |      57.26207 |      57.24952 |      43.45296 |       1.00000 |      14.38289 |      14.39954 
     49.73276 |      49.41405 |      49.75097 |      37.39042 |      57.23144 |      57.25240 |      43.45107 |       1.00000 |      14.38289 |      14.39614 
     49.70751 |      49.41835 |      49.75562 |      37.40216 |      57.20238 |      57.25775 |      43.45020 |       1.00000 |      14.38289 |      14.39614 
     49.68365 |      49.42396 |      49.76159 |      37.41381 |      57.17493 |      57.26462 |      43.44902 |       1.00000 |      14.38289 |      14.39614 
     49.66120 |      49.43084 |      49.76884 |      37.42496 |      57.14909 |      57.27296 |      43.44724 |       1.00000 |      14.38289 |      14.39614 
     49.64019 |      49.44074 |      49.77911 |      37.43772 |      57.12491 |      57.28477 |      43.44731 |       1.00000 |      14.38289 |      14.39614 
     49.62064 |      49.45418 |      49.79294 |      37.45349 |      57.10241 |      57.30070 |      43.45005 |       1.00000 |      14.38289 |      14.39614 
     49.60257 |      49.47003 |      49.80919 |      37.47094 |      57.08162 |      57.31940 |      43.45416 |       1.00000 |      14.38289 |      14.39614 
     49.58605 |      49.48786 |      49.82743 |      37.48943 |      57.06261 |      57.34039 |      43.45967 |       1.00000 |      14.38289 |      14.39614 
     49.57111 |      49.50540 |      49.84538 |      37.50628 |      57.04541 |      57.36104 |      43.46410 |       1.00000 |      14.38289 |      14.39614 
     49.55778 |      49.52466 |      49.86504 |      37.52400 |      57.03008 |      57.38367 |      43.46986 |       1.00000 |      14.38289 |      14.39614 
     49.54604 |      49.54541 |      49.88620 |      37.54204 |      57.01657 |      57.40802 |      43.47686 |       1.00000 |      14.38289 |      14.39614 
     49.53590 |      49.56737 |      49.90858 |      37.56026 |      57.00490 |      57.43377 |      43.48490 |       1.00000 |      14.38289 |      14.39614 
     49.52739 |      49.59049 |      49.93211 |      37.57860 |      56.99511 |      57.46085 |      43.49398 |       1.00000 |      14.38289 |      14.39614 
     49.52049 |      49.61568 |      49.95773 |      37.59842 |      56.98717 |      57.49033 |      43.50531 |       1.00000 |      14.38289 |      14.39614 
     49.51519 |      49.64319 |      49.98568 |      37.62008 |      56.98106 |      57.52249 |      43.51932 |       1.00000 |      14.38289 |      14.39614 
     49.51152 |      49.67311 |      50.01603 |      37.64342 |      56.97684 |      57.55742 |      43.53576 |       1.00000 |      14.38289 |      14.39614 
     49.50949 |      49.70538 |      50.04876 |      37.66847 |      56.97450 |      57.59509 |      43.55466 |       1.00000 |      14.38289 |      14.39614 
     49.50910 |      49.73997 |      50.08381 |      37.69528 |      56.97406 |      57.63543 |      43.57594 |       1.00000 |      14.38289 |      14.39614 
     49.51040 |      49.77694 |      50.12127 |      37.72394 |      56.97555 |      57.67853 |      43.59968 |       1.00000 |      14.38289 |      14.39614 
     49.51340 |      49.81638 |      50.16119 |      37.75459 |      56.97901 |      57.72448 |      43.62597 |       1.00000 |      14.38289 |      14.39614 
     49.51814 |      49.85834 |      50.20366 |      37.78739 |      56.98446 |      57.77334 |      43.65488 |       1.00000 |      14.38289 |      14.39275 
     49.52463 |      49.90291 |      50.24874 |      37.82247 |      56.99193 |      57.82523 |      43.68653 |       1.00000 |      14.38289 |      14.39275 
     49.53291 |      49.95018 |      50.29654 |      37.85995 |      57.00145 |      57.88023 |      43.72104 |       1.00000 |      14.38289 |      14.39275 
     49.54301 |      50.00019 |      50.34710 |      37.89996 |      57.01308 |      57.93841 |      43.75848 |       1.00000 |      14.38289 |      14.39275 
     49.55499 |      50.05297 |      50.40044 |      37.94272 |      57.02686 |      57.99980 |      43.79909 |       1.00000 |      14.38289 |      14.39275 
     49.56886 |      50.10853 |      50.45657 |      37.98753 |      57.04283 |      58.06438 |      43.84238 |       1.00000 |      14.38289 |      14.39275 
     49.58471 |      50.16729 |      50.51592 |      38.03544 |      57.06107 |      58.13268 |      43.88911 |       1.00000 |      14.38289 |      14.39275 
     49.60257 |      50.22935 |      50.57859 |      38.08675 |      57.08162 |      58.20480 |      43.93962 |       1.00000 |      14.38289 |      14.39275 
     49.62250 |      50.29497 |      50.64483 |      38.14157 |      57.10456 |      58.28103 |      43.99401 |       1.00000 |      14.38289 |      14.39275 
     49.64456 |      50.36442 |      50.71493 |      38.20010 |      57.12994 |      58.36170 |      44.05262 |       1.00000 |      14.38289 |      14.39275 
     49.66882 |      50.43789 |      50.78905 |      38.26242 |      57.15786 |      58.44700 |      44.11547 |       1.00000 |      14.38289 |      14.39275 
     49.69535 |      50.51556 |      50.86742 |      38.32889 |      57.18839 |      58.53718 |      44.18313 |       1.00000 |      14.38289 |      14.39275 
     49.72424 |      50.59851 |      50.95108 |      38.40063 |      57.22164 |      58.63346 |      44.25680 |       1.00000 |      14.38289 |      14.39275 
     49.75557 |      50.68686 |      51.04018 |      38.47779 |      57.25769 |      58.73600 |      44.33677 |       1.00000 |      14.38289 |      14.39275 
     49.78945 |      50.77971 |      51.13380 |      38.55938 |      57.29668 |      58.84373 |      44.42209 |       1.00000 |      14.38289 |      14.39275 
     49.82598 |      50.87720 |      51.23209 |      38.64539 |      57.33872 |      58.95684 |      44.51284 |       1.00000 |      14.38289 |      14.39275 
     49.86527 |      50.97934 |      51.33503 |      38.73589 |      57.38393 |      59.07530 |      44.60922 |       1.00000 |      14.38289 |      14.39275 
     49.90739 |      51.08615 |      51.44269 |      38.83079 |      57.43241 |      59.19919 |      44.71126 |       1.00000 |      14.38289 |      14.39275 
     49.95246 |      51.19765 |      51.55505 |      38.93008 |      57.48426 |      59.32850 |      44.81903 |       1.00000 |      14.38289 |      14.39275 
     50.00055 |      51.31352 |      51.67179 |      39.03329 |      57.53960 |      59.46284 |      44.93214 |       1.00000 |      14.38289 |      14.39275 
     50.05178 |      51.43256 |      51.79172 |      39.13895 |      57.59856 |      59.60085 |      45.04902 |       1.00000 |      14.38289 |      14.38935 
     50.10624 |      51.55470 |      51.91476 |      39.24706 |      57.66123 |      59.74244 |      45.16972 |       1.00000 |      14.38289 |      14.38935 
     50.16396 |      51.67999 |      52.04096 |      39.35765 |      57.72766 |      59.88767 |      45.29428 |       1.00000 |      14.38289 |      14.38935 
     50.22499 |      51.80882 |      52.17071 |      39.47117 |      57.79789 |      60.03699 |      45.42321 |       1.00000 |      14.38289 |      14.38935 
     50.28939 |      51.94089 |      52.30372 |      39.58722 |      57.87199 |      60.19005 |      45.55616 |       1.00000 |      14.38289 |      14.38935 
     50.35717 |      52.07585 |      52.43962 |      39.70528 |      57.95000 |      60.34644 |      45.69257 |       1.00000 |      14.38289 |      14.38935 
     50.42834 |      52.21323 |      52.57794 |      39.82495 |      58.03190 |      60.50562 |      45.83194 |       1.00000 |      14.38289 |      14.38935 
     50.50288 |      52.35254 |      52.71820 |      39.94581 |      58.11768 |      60.66702 |      45.97364 |       1.00000 |      14.38289 |      14.38935 
     50.58075 |      52.49328 |      52.85988 |      40.06749 |      58.20729 |      60.83007 |      46.11703 |       1.00000 |      14.38289 |      14.38935 
     50.66191 |      52.63404 |      53.00158 |      40.18869 |      58.30069 |      60.99313 |      46.26039 |       1.00000 |      14.38289 |      14.38935 
     50.74628 |      52.77444 |      53.14289 |      40.30934 |      58.39778 |      61.15575 |      46.40345 |       1.00000 |      14.38289 |      14.38935 
     50.83377 |      52.91536 |      53.28472 |      40.43030 |      58.49846 |      61.31896 |      46.54703 |       1.00000 |      14.38289 |      14.38935 
     50.92426 |      53.05822 |      53.42849 |      40.55292 |      58.60260 |      61.48441 |      46.69275 |       1.00000 |      14.38289 |      14.38935 
     51.01768 |      53.20334 |      53.57454 |      40.67774 |      58.71010 |      61.65248 |      46.84123 |       1.00000 |      14.38289 |      14.38935 
     51.11391 |      53.35067 |      53.72280 |      40.80472 |      58.82084 |      61.82309 |      46.99237 |       1.00000 |      14.38289 |      14.38935 
     51.21289 |      53.50019 |      53.87325 |      40.93387 |      58.93474 |      61.99623 |      47.14617 |       1.00000 |      14.38289 |      14.38935 
     51.31454 |      53.65178 |      54.02578 |      41.06527 |      59.05172 |      62.17176 |      47.30266 |       1.00000 |      14.38289 |      14.38935 
     51.41883 |      53.80560 |      54.18055 |      41.19910 |      59.17173 |      62.34986 |      47.46215 |       1.00000 |      14.38289 |      14.38935 
     51.52568 |      53.96163 |      54.33754 |      41.33537 |      59.29470 |      62.53052 |      47.62460 |       1.00000 |      14.38289 |      14.38935 
     51.63508 |      54.11990 |      54.49677 |      41.47411 |      59.42059 |      62.71377 |      47.79007 |       1.00000 |      14.38289 |      14.38935 
     51.74698 |      54.28048 |      54.65832 |      41.61537 |      59.54936 |      62.89967 |      47.95868 |       1.00000 |      14.38289 |      14.38595 
     51.86136 |      54.44344 |      54.82227 |      41.75923 |      59.68099 |      63.08834 |      48.13053 |       1.00000 |      14.38289 |      14.38595 
     51.97821 |      54.60894 |      54.98875 |      41.90581 |      59.81545 |      63.27993 |      48.30595 |       1.00000 |      14.38289 |      14.38595 
     52.09750 |      54.77692 |      55.15773 |      42.05505 |      59.95274 |      63.47439 |      48.48480 |       1.00000 |      14.38289 |      14.38595 
     52.21922 |      54.94728 |      55.32910 |      42.20687 |      60.09281 |      63.67159 |      48.66689 |       1.00000 |      14.38289 |      14.38595 
