kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c
     79.32222 |      77.82986 |      78.31686 |      65.58322 |      91.28239 |      90.12544 |      75.52993 |       0.55686 |      14.72799 |      14.74656 
     79.19342 |      77.49507 |      77.97957 |      65.30087 |      91.13416 |      89.73729 |      75.16435 |       0.55686 |      14.72799 |      14.74656 
     79.04839 |      77.15497 |      77.63714 |      64.99271 |      90.96727 |      89.34322 |      74.79364 |       0.55686 |      14.72799 |      14.74656 
     78.88557 |      76.82023 |      77.30030 |      64.67519 |      90.77990 |      88.95560 |      74.42849 |       0.55686 |      14.72799 |      14.74656 
     78.70451 |      76.49218 |      76.97034 |      64.35587 |      90.57154 |      88.57588 |      74.06951 |       0.55686 |      14.72799 |      14.74656 
     78.50556 |      76.17229 |      76.64868 |      64.04066 |      90.34259 |      88.20573 |      73.71774 |       0.55686 |      14.72799 |      14.74656 
     78.28969 |      75.86273 |      76.33749 |      63.73486 |      90.09417 |      87.84763 |      73.37507 |       0.55686 |      14.72799 |      14.74656 
     78.05814 |      75.56933 |      76.04261 |      63.44712 |      89.82771 |      87.50828 |      73.04755 |       0.55686 |      14.72799 |      14.74656 
     77.81255 |      75.29598 |      75.76792 |      63.18238 |      89.54509 |      87.19217 |      72.73980 |       0.55686 |      14.72799 |      14.74656 
     77.55499 |      75.03717 |      75.50781 |      62.93469 |      89.24870 |      86.89284 |      72.44615 |       0.55686 |      14.72799 |      14.74482 
     77.28796 |      74.79857 |      75.26798 |      62.70747 |      88.94141 |      86.61685 |      72.17438 |       0.55686 |      14.72799 |      14.74482 
     77.01440 |      74.58057 |      75.04879 |      62.49881 |      88.62659 |      86.36461 |      71.92585 |       0.55686 |      14.72799 |      14.74482 
     76.73747 |      74.38275 |      74.84980 |      62.30639 |      88.30791 |      86.13562 |      71.70093 |       0.55686 |      14.72799 |      14.74482 
     76.46058 |      74.20372 |      74.66960 |      62.12716 |      87.98927 |      85.92825 |      71.49812 |       0.55686 |      14.72799 |      14.74482 
     76.32316 |      74.12074 |      74.58603 |      62.04178 |      87.83112 |      85.83207 |      71.40443 |       0.55686 |      14.72799 |      14.74482 
     76.05229 |      73.96740 |      74.43153 |      61.87908 |      87.51942 |      85.65427 |      71.23194 |       0.55686 |      14.72799 |      14.74482 
     75.78893 |      73.82990 |      74.29282 |      61.72610 |      87.21635 |      85.49465 |      71.07810 |       0.55686 |      14.72799 |      14.74482 
     75.53542 |      73.70545 |      74.16715 |      61.58115 |      86.92461 |      85.35004 |      70.93919 |       0.55686 |      14.72799 |      14.74482 
     75.29375 |      73.59122 |      74.05164 |      61.44308 |      86.64651 |      85.21712 |      70.81120 |       0.55686 |      14.72799 |      14.74482 
     75.06544 |      73.48518 |      73.94431 |      61.31144 |      86.38377 |      85.09360 |      70.69072 |       0.55686 |      14.72799 |      14.74482 
     74.85145 |      73.38472 |      73.84248 |      61.18530 |      86.13751 |      84.97642 |      70.57402 |       0.55686 |      14.72799 |      14.74307 
     74.65230 |      73.28726 |      73.74364 |      61.06573 |      85.90833 |      84.86267 |      70.45608 |       0.55686 |      14.72799 |      14.74307 
     74.46794 |      73.18256 |      73.63748 |      60.94349 |      85.69618 |      84.74050 |      70.32419 |       0.55686 |      14.72799 |      14.74307 
     74.29750 |      73.06670 |      73.52008 |      60.81588 |      85.50004 |      84.60540 |      70.17295 |       0.55686 |      14.72799 |      14.74307 
     74.13929 |      72.93537 |      73.38714 |      60.67810 |      85.31797 |      84.45241 |      69.99740 |       0.55686 |      14.72799 |      14.74307 
     73.99089 |      72.78756 |      73.23766 |      60.52655 |      85.14720 |      84.28039 |      69.79755 |       0.55686 |      14.72799 |      14.74307 
     73.84950 |      72.62428 |      73.07268 |      60.35946 |      84.98449 |      84.09054 |      69.57578 |       0.55686 |      14.72799 |      14.74307 
     73.71230 |      72.44742 |      72.89413 |      60.17642 |      84.82660 |      83.88507 |      69.33588 |       0.55686 |      14.72799 |      14.74307 
     73.57657 |      72.26075 |      72.70580 |      59.98003 |      84.67040 |      83.66834 |      69.08366 |       0.54118 |      14.72799 |      14.74307 
     73.44011 |      72.06339 |      72.50681 |      59.76900 |      84.51337 |      83.43935 |      68.81938 |       0.51373 |      14.72799 |      14.74307 
     73.30097 |      71.85436 |      72.29617 |      59.54263 |      84.35326 |      83.19696 |      68.54270 |       0.45098 |      14.72799 |      14.74141 
     73.15749 |      71.63136 |      72.07156 |      59.29927 |      84.18813 |      82.93847 |      68.25143 |       0.43922 |      14.72799 |      14.74141 
     73.00823 |      71.39523 |      71.83382 |      59.04057 |      84.01637 |      82.66489 |      67.94681 |       0.41176 |      14.72799 |      14.74141 
     72.85197 |      71.14551 |      71.58247 |      58.76659 |      83.83655 |      82.37563 |      67.62810 |       0.36471 |      14.72799 |      14.74141 
     72.68764 |      70.88026 |      71.31557 |      58.47585 |      83.64745 |      82.06849 |      67.29286 |       0.31373 |      14.72799 |      14.74141 
     72.51437 |      70.59885 |      71.03247 |      58.16809 |      83.44805 |      81.74271 |      66.94016 |       0.30980 |      14.72799 |      14.74141 
     72.33130 |      70.30349 |      70.73537 |      57.84581 |      83.23737 |      81.40083 |      66.57231 |       0.30196 |      14.72799 |      14.74141 
     72.13780 |      69.99627 |      70.42640 |      57.51141 |      83.01470 |      81.04526 |      66.19167 |       0.29412 |      14.72799 |      14.74141 
     71.93342 |      69.67841 |      70.10677 |      57.16601 |      82.77950 |      80.67744 |      65.79948 |       0.28627 |      14.72799 |      14.74141 
     71.71787 |      69.35296 |      69.77953 |      56.81367 |      82.53146 |      80.30086 |      65.39950 |       0.27451 |      14.72799 |      14.74141 
     71.49105 |      69.02235 |      69.44714 |      56.45775 |      82.27043 |      79.91835 |      64.99465 |       0.24706 |      14.72799 |      14.74013 
     71.25302 |      68.68820 |      69.11121 |      56.10069 |      81.99651 |      79.53176 |      64.58686 |       0.23922 |      14.72799 |      14.74013 
     71.00411 |      68.35196 |      68.77318 |      55.74403 |      81.71008 |      79.14277 |      64.17779 |       0.23922 |      14.72799 |      14.74013 
     70.74481 |      68.01632 |      68.43576 |      55.39001 |      81.41168 |      78.75447 |      63.77051 |       0.23922 |      14.72799 |      14.74013 
     70.47572 |      67.68698 |      68.10468 |      55.04604 |      81.10202 |      78.37346 |      63.37198 |       0.23922 |      14.72799 |      14.74013 
     70.19752 |      67.36828 |      67.78425 |      54.71664 |      80.78186 |      78.00472 |      62.98743 |       0.23922 |      14.72799 |      14.74013 
     69.91116 |      67.06635 |      67.48068 |      54.40797 |      80.45232 |      77.65539 |      62.62436 |       0.23922 |      14.72799 |      14.74013 
     69.61775 |      66.78642 |      67.19917 |      54.12397 |      80.11468 |      77.33143 |      62.28932 |       0.23922 |      14.72799 |      14.74013 
     69.31888 |      66.52561 |      66.93683 |      53.85901 |      79.77074 |      77.02953 |      61.97990 |       0.23922 |      14.72799 |      14.74013 
     69.01649 |      66.28989 |      66.69962 |      53.61544 |      79.42276 |      76.75656 |      61.70362 |       0.23922 |      14.72799 |      14.74013 
     68.71307 |      66.08162 |      66.48991 |      53.39192 |      79.07359 |      76.51523 |      61.46434 |       0.23922 |      14.72799 |      14.73889 
     68.41203 |      65.89754 |      66.30441 |      53.18359 |      78.72717 |      76.30176 |      61.25811 |       0.23922 |      14.72799 |      14.73889 
     68.11760 |      65.72904 |      66.13445 |      52.98642 |      78.38834 |      76.10617 |      61.07278 |       0.23922 |      14.72799 |      14.73889 
     67.83363 |      65.57356 |      65.97748 |      52.80417 |      78.06155 |      75.92553 |      60.90294 |       0.23922 |      14.72799 |      14.73889 
     67.56273 |      65.41777 |      65.82012 |      52.62916 |      77.74980 |      75.74445 |      60.73133 |       0.23922 |      14.72799 |      14.73889 
     67.30583 |      65.25680 |      65.65752 |      52.45916 |      77.45417 |      75.55733 |      60.55122 |       0.28627 |      14.72799 |      14.73889 
     67.06228 |      65.08674 |      65.48574 |      52.29215 |      77.17390 |      75.35965 |      60.35730 |       0.34118 |      14.72799 |      14.73889 
     66.83031 |      64.90466 |      65.30190 |      52.12333 |      76.90694 |      75.14809 |      60.14619 |       0.34118 |      14.72799 |      14.73889 
     66.60735 |      64.70881 |      65.10425 |      51.94669 |      76.65037 |      74.92063 |      59.91706 |       0.34118 |      14.72799 |      14.73889 
     66.39044 |      64.49684 |      64.89044 |      51.75694 |      76.40076 |      74.67458 |      59.66882 |       0.34118 |      14.72799 |      14.73889 
     66.17654 |      64.27214 |      64.66389 |      51.55445 |      76.15460 |      74.41389 |      59.40645 |       0.34118 |      14.72799 |      14.73751 
     65.96282 |      64.03802 |      64.42796 |      51.34050 |      75.90866 |      74.14236 |      59.13457 |       0.34118 |      14.72799 |      14.73751 
     65.74696 |      63.79651 |      64.18466 |      51.11634 |      75.66026 |      73.86240 |      58.85616 |       0.34118 |      14.72799 |      14.73751 
     65.52712 |      63.54900 |      63.93539 |      50.88310 |      75.40726 |      73.57554 |      58.57297 |       0.34118 |      14.72799 |      14.73751 
     65.30199 |      63.29615 |      63.68083 |      50.64198 |      75.14819 |      73.28259 |      58.28571 |       0.34118 |      14.72799 |      14.73751 
     65.07080 |      63.03949 |      63.42251 |      50.39484 |      74.88214 |      72.98532 |      57.99590 |       0.34118 |      14.72799 |      14.73751 
     64.83324 |      62.77949 |      63.16087 |      50.14304 |      74.60876 |      72.68423 |      57.70385 |       0.34118 |      14.72799 |      14.73751 
     64.58944 |      62.51630 |      62.89607 |      49.88764 |      74.32820 |      72.37952 |      57.40987 |       0.32941 |      14.72799 |      14.73751 
     64.33984 |      62.24911 |      62.62730 |      49.62791 |      74.04097 |      72.07022 |      57.11249 |       0.32941 |      14.72799 |      14.73751 
     64.08508 |      61.97815 |      62.35477 |      49.36462 |      73.74779 |      71.75658 |      56.81212 |       0.32157 |      14.72799 |      14.73751 
     63.82587 |      61.70311 |      62.07816 |      49.09800 |      73.44950 |      71.43827 |      56.50870 |       0.30196 |      14.72799 |      14.73616 
     63.56297 |      61.42340 |      61.79689 |      48.82796 |      73.14696 |      71.11459 |      56.20186 |       0.29412 |      14.72799 |      14.73616 
     63.29724 |      61.13891 |      61.51082 |      48.55424 |      72.84116 |      70.78539 |      55.89104 |       0.28627 |      14.72799 |      14.73616 
     63.02956 |      60.85006 |      61.22039 |      48.27743 |      72.53313 |      70.45118 |      55.57678 |       0.28235 |      14.72799 |      14.73616 
     62.76078 |      60.55709 |      60.92585 |      47.99795 |      72.22382 |      70.11222 |      55.25940 |       0.25490 |      14.72799 |      14.73616 
     62.49160 |      60.25995 |      60.62712 |      47.71544 |      71.91405 |      69.76845 |      54.93816 |       0.23922 |      14.72799 |      14.73616 
     62.22256 |      59.95967 |      60.32524 |      47.43098 |      71.60444 |      69.42106 |      54.61392 |       0.23137 |      14.72799 |      14.73616 
     61.95392 |      59.65702 |      60.02100 |      47.14557 |      71.29530 |      69.07093 |      54.28760 |       0.21961 |      14.72799 |      14.73616 
     61.68571 |      59.35294 |      59.71531 |      46.86014 |      70.98666 |      68.71915 |      53.96024 |       0.19216 |      14.72799 |      14.73616 
     61.41780 |      59.04753 |      59.40828 |      46.57477 |      70.67835 |      68.36584 |      53.63198 |       0.19216 |      14.72799 |      14.73616 
     61.14992 |      58.74163 |      59.10076 |      46.29028 |      70.37007 |      68.01194 |      53.30386 |       0.17255 |      14.72799 |      14.73495 
     60.88168 |      58.43497 |      58.79247 |      46.00628 |      70.06139 |      67.65717 |      52.97591 |       0.15686 |      14.72799 |      14.73495 
     60.61279 |      58.12857 |      58.48442 |      45.72389 |      69.75195 |      67.30268 |      52.64925 |       0.15686 |      14.72799 |      14.73495 
     60.34293 |      57.82587 |      58.18010 |      45.44738 |      69.44140 |      66.95246 |      52.32791 |       0.14510 |      14.72799 |      14.73495 
     60.07197 |      57.52963 |      57.88224 |      45.17970 |      69.12959 |      66.60970 |      52.01521 |       0.12941 |      14.72799 |      14.73495 
     59.80005 |      57.24102 |      57.59205 |      44.92122 |      68.81667 |      66.27575 |      51.71230 |       0.12941 |      14.72799 |      14.73495 
     59.52753 |      56.96589 |      57.31539 |      44.67754 |      68.50306 |      65.95737 |      51.42577 |       0.12941 |      14.72799 |      14.73495 
     59.25512 |      56.70444 |      57.05246 |      44.44795 |      68.18958 |      65.65480 |      51.15576 |       0.12941 |      14.72799 |      14.73495 
     58.98372 |      56.45710 |      56.80368 |      44.23192 |      67.87725 |      65.36851 |      50.90287 |       0.12941 |      14.72799 |      14.73495 
     58.71431 |      56.22543 |      56.57061 |      44.03033 |      67.56721 |      65.10030 |      50.66920 |       0.12941 |      14.72799 |      14.73495 
     58.44795 |      56.01087 |      56.35472 |      43.84343 |      67.26070 |      64.85186 |      50.45629 |       0.12941 |      14.72799 |      14.73376 
     58.18581 |      55.81365 |      56.15621 |      43.67086 |      66.95904 |      64.62341 |      50.26503 |       0.12941 |      14.72799 |      14.73376 
     57.92907 |      55.63228 |      55.97358 |      43.51078 |      66.66358 |      64.41325 |      50.09357 |       0.12941 |      14.72799 |      14.73376 
     57.67880 |      55.46402 |      55.80408 |      43.36140 |      66.37558 |      64.21820 |      49.93864 |       0.12157 |      14.72799 |      14.73376 
     57.43585 |      55.30544 |      55.64428 |      43.22125 |      66.09600 |      64.03429 |      49.79605 |       0.12157 |      14.72799 |      14.73376 
     57.20066 |      55.15356 |      55.49116 |      43.08867 |      65.82535 |      63.85809 |      49.66176 |       0.12157 |      14.72799 |      14.73376 
     56.97330 |      55.00639 |      55.34275 |      42.96214 |      65.56371 |      63.68730 |      49.53289 |       0.12157 |      14.72799 |      14.73376 
     56.75353 |      54.86250 |      55.19761 |      42.84061 |      65.31080 |      63.52028 |      49.40725 |       0.12157 |      14.72799 |      14.73376 
     56.54089 |      54.72044 |      55.05429 |      42.72296 |      65.06610 |      63.35534 |      49.28247 |       0.12157 |      14.72799 |      14.73376 
     56.33485 |      54.57707 |      54.90964 |      42.60594 |      64.82899 |      63.18888 |      49.15451 |       0.11765 |      14.72799 |      14.73376 
     56.13468 |      54.43151 |      54.76277 |      42.48781 |      64.59863 |      63.01988 |      49.02116 |       0.10196 |      14.72799 |      14.73256 
     55.93969 |      54.28447 |      54.61443 |      42.36805 |      64.37424 |      62.84916 |      48.88213 |       0.10196 |      14.72799 |      14.73256 
     55.74929 |      54.13602 |      54.46466 |      42.24529 |      64.15514 |      62.67682 |      48.73690 |       0.10196 |      14.72799 |      14.73256 
     55.56301 |      53.98629 |      54.31362 |      42.11857 |      63.94078 |      62.50300 |      48.58567 |       0.10196 |      14.72799 |      14.73256 
     55.38055 |      53.83621 |      54.16224 |      41.98781 |      63.73080 |      62.32880 |      48.42936 |       0.10196 |      14.72799 |      14.73256 
     55.20170 |      53.68612 |      54.01086 |      41.85369 |      63.52498 |      62.15459 |      48.26932 |       0.10196 |      14.72799 |      14.73256 
     55.02632 |      53.53639 |      53.85987 |      41.71581 |      63.32316 |      61.98083 |      48.10549 |       0.10196 |      14.72799 |      14.73256 
     54.85430 |      53.38847 |      53.71070 |      41.57432 |      63.12520 |      61.80917 |      47.93838 |       0.10196 |      14.72799 |      14.73256 
     54.68546 |      53.24170 |      53.56269 |      41.42908 |      62.93090 |      61.63884 |      47.76797 |       0.10196 |      14.72799 |      14.73256 
     54.51799 |      52.47940 |      52.79550 |      40.65684 |      62.73819 |      60.75597 |      46.80945 |       0.10196 |      14.72799 |      14.73256 
     54.33160 |      51.81658 |      52.12860 |      39.88844 |      62.52369 |      59.98853 |      45.90281 |       0.10196 |      14.72799 |      14.73137 
     54.11908 |      51.55045 |      51.86092 |      39.51326 |      62.27913 |      59.68048 |      45.47662 |       0.10196 |      14.72799 |      14.73137 
     53.88676 |      51.35698 |      51.66635 |      39.30570 |      62.01178 |      59.45658 |      45.23316 |       0.10196 |      14.72799 |      14.73137 
     53.63753 |      50.84287 |      51.14919 |      38.76319 |      61.72497 |      58.86144 |      44.61032 |       0.10196 |      14.72799 |      14.73137 
     53.36577 |      50.56636 |      50.87107 |      38.44066 |      61.41223 |      58.54139 |      44.23936 |       0.10196 |      14.72799 |      14.73137 
     53.07289 |      50.33806 |      50.64144 |      38.16255 |      61.07520 |      58.27713 |      43.91927 |       0.10196 |      14.72799 |      14.73137 
     52.76320 |      50.10086 |      50.40287 |      37.87586 |      60.71880 |      58.00259 |      43.58918 |       0.10196 |      14.72799 |      14.73137 
     52.44111 |      49.85578 |      50.15636 |      37.58029 |      60.34815 |      57.71891 |      43.24904 |       0.10196 |      14.72799 |      14.73137 
     52.11164 |      49.60902 |      49.90815 |      37.28452 |      59.96901 |      57.43328 |      42.90852 |       0.10196 |      14.72799 |      14.73137 
     51.77996 |      49.36103 |      49.65872 |      36.98791 |      59.58732 |      57.14624 |      42.56721 |       0.10196 |      14.72799 |      14.73137 
     51.45122 |      49.11598 |      49.41224 |      36.69599 |      59.20901 |      56.86259 |      42.23135 |       0.10196 |      14.72799 |      14.73016 
     51.13004 |      48.87920 |      49.17408 |      36.41606 |      58.83941 |      56.58852 |      41.90913 |       0.10196 |      14.72799 |      14.73016 
     50.82036 |      48.65035 |      48.94389 |      36.14671 |      58.48302 |      56.32363 |      41.59921 |       0.09412 |      14.72799 |      14.73016 
     50.52511 |      48.43051 |      48.72277 |      35.88926 |      58.14326 |      56.06916 |      41.30307 |       0.03529 |      14.72799 |      14.73016 
     50.24608 |      48.21987 |      48.51091 |      35.64440 |      57.82215 |      55.82536 |      41.02148 |       0.00784 |      14.72799 |      14.73016 
     49.98380 |      48.01316 |      48.30301 |      35.40709 |      57.52033 |      55.58611 |      40.74809 |       0.00000 |      14.72799 |      14.73016 
     49.73754 |      47.79687 |      48.08545 |      35.16077 |      57.23694 |      55.33575 |      40.46473 |       0.00000 |      14.72799 |      14.73016 
     49.50529 |      47.59675 |      47.88417 |      34.94083 |      56.96967 |      55.10411 |      40.21136 |       0.00000 |      14.72799 |      14.73016 
     49.28455 |      47.40499 |      47.69129 |      34.73631 |      56.71564 |      54.88216 |      39.97572 |       0.00000 |      14.72799 |      14.73016 
     49.07253 |      47.22038 |      47.50560 |      34.54669 |      56.47166 |      54.66848 |      39.75648 |       0.00000 |      14.72799 |      14.73016 
     48.86679 |      47.04103 |      47.32520 |      34.36639 |      56.23490 |      54.46086 |      39.54848 |       0.00000 |      14.72799 |      14.72902 
     48.76561 |      46.94884 |      47.23245 |      34.27435 |      56.11846 |      54.35414 |      39.44264 |       0.00000 |      14.72799 |      14.72902 
     48.56537 |      46.75985 |      47.04234 |      34.08868 |      55.88803 |      54.13536 |      39.22910 |       0.00000 |      14.72799 |      14.72902 
     48.36662 |      46.56712 |      46.84847 |      33.90218 |      55.65931 |      53.91226 |      39.01461 |       0.00000 |      14.72799 |      14.72902 
     48.16816 |      46.37236 |      46.65256 |      33.71582 |      55.43093 |      53.68681 |      38.80013 |       0.00000 |      14.72799 |      14.72902 
     47.96937 |      46.17659 |      46.45562 |      33.52971 |      55.20216 |      53.46017 |      38.58587 |       0.00000 |      14.72799 |      14.72902 
     47.77006 |      45.98119 |      46.25906 |      33.34456 |      54.97281 |      53.23398 |      38.37269 |       0.00000 |      14.72799 |      14.72902 
     47.57040 |      45.78604 |      46.06275 |      33.15955 |      54.74304 |      53.00807 |      38.15981 |       0.00000 |      14.72799 |      14.72902 
     47.37072 |      45.59378 |      45.86934 |      32.97659 |      54.51325 |      52.78550 |      37.94921 |       0.00000 |      14.72799 |      14.72902 
     47.17160 |      45.40448 |      45.67892 |      32.79539 |      54.28411 |      52.56636 |      37.74065 |       0.00000 |      14.72799 |      14.72902 
     46.97357 |      45.21793 |      45.49126 |      32.61537 |      54.05622 |      52.35041 |      37.53351 |       0.00000 |      14.72799 |      14.72786 
     46.77710 |      44.98980 |      45.26176 |      32.39130 |      53.83012 |      52.08631 |      37.27579 |       0.00000 |      14.72799 |      14.72786 
     46.58028 |      44.54127 |      44.81055 |      31.94250 |      53.60363 |      51.56706 |      36.75936 |       0.00000 |      14.72799 |      14.72786 
     46.37555 |      44.13287 |      44.39970 |      31.52760 |      53.36803 |      51.09426 |      36.28186 |       0.00000 |      14.72799 |      14.72786 
     46.15773 |      43.62187 |      43.88563 |      31.01134 |      53.11737 |      50.50268 |      35.68780 |       0.00000 |      14.72799 |      14.72786 
     45.92273 |      43.22416 |      43.48553 |      30.60484 |      52.84694 |      50.04226 |      35.22004 |       0.00000 |      14.72799 |      14.72786 
     45.66993 |      42.73529 |      42.99373 |      30.10735 |      52.55602 |      49.47630 |      34.64751 |       0.00000 |      14.72799 |      14.72786 
     45.39808 |      42.30674 |      42.56260 |      29.66954 |      52.24318 |      48.98017 |      34.14354 |       0.00000 |      14.72799 |      14.72786 
     45.10764 |      41.78448 |      42.03720 |      29.13733 |      51.90894 |      48.37555 |      33.53100 |       0.00000 |      14.72799 |      14.72786 
     44.79759 |      41.37912 |      41.62940 |      28.72058 |      51.55215 |      47.90627 |      33.05135 |       0.00000 |      14.72799 |      14.72786 
     44.47043 |      40.94258 |      41.19024 |      28.27483 |      51.17566 |      47.40088 |      32.53845 |       0.00000 |      14.72683 |      14.72786 
     44.12747 |      40.32690 |      40.57085 |      27.65228 |      50.78099 |      46.68810 |      31.82215 |       0.00000 |      14.72683 |      14.72786 
     43.76831 |      39.93805 |      40.17965 |      27.25476 |      50.36768 |      46.23792 |      31.36468 |       0.00000 |      14.72683 |      14.72786 
     43.39411 |      39.37210 |      39.61029 |      26.68127 |      49.93705 |      45.58271 |      30.70474 |       0.00000 |      14.72683 |      14.72786 
     43.00490 |      38.87640 |      39.11161 |      26.17933 |      49.48916 |      45.00884 |      30.12697 |       0.00000 |      14.72683 |      14.72786 
     42.60275 |      38.47515 |      38.70794 |      25.77099 |      49.02637 |      44.54430 |      29.65701 |       0.00000 |      14.72683 |      14.72786 
     42.18919 |      38.04364 |      38.27384 |      25.33134 |      48.55045 |      44.04475 |      29.15114 |       0.00000 |      14.72683 |      14.72786 
     41.76569 |      37.43928 |      37.66582 |      24.72326 |      48.06310 |      43.34506 |      28.45137 |       0.00000 |      14.72683 |      14.72786 
     41.33242 |      37.01449 |      37.23848 |      24.29130 |      47.56450 |      42.85328 |      27.95419 |       0.00000 |      14.72683 |      14.72786 
     40.89104 |      36.48548 |      36.70628 |      23.75657 |      47.05657 |      42.24083 |      27.33883 |       0.00000 |      14.72683 |      14.72786 
     40.44226 |      35.95605 |      36.17365 |      23.22114 |      46.54012 |      41.62789 |      26.72270 |       0.00000 |      14.72566 |      14.72786 
     39.98668 |      35.53252 |      35.74757 |      22.79041 |      46.01585 |      41.13757 |      26.22703 |       0.00000 |      14.72566 |      14.72786 
     39.52587 |      34.86372 |      35.07473 |      22.11660 |      45.48556 |      40.36329 |      25.45172 |       0.00000 |      14.72566 |      14.72786 
     39.05802 |      34.43755 |      34.64600 |      21.68276 |      44.94717 |      39.86991 |      24.95244 |       0.00000 |      14.72566 |      14.72786 
     38.58406 |      33.98039 |      34.18607 |      21.21694 |      44.40175 |      39.34063 |      24.41639 |       0.00000 |      14.72566 |      14.72786 
     38.10514 |      33.31709 |      33.51877 |      20.55050 |      43.85061 |      38.57271 |      23.64945 |       0.00000 |      14.72566 |      14.72786 
     37.62093 |      32.89980 |      33.09896 |      20.12630 |      43.29340 |      38.08960 |      23.16123 |       0.00000 |      14.72566 |      14.72786 
     37.13217 |      32.32689 |      32.52259 |      19.54778 |      42.73094 |      37.42633 |      22.49553 |       0.00000 |      14.72566 |      14.72786 
     36.63791 |      31.74856 |      31.94077 |      18.96427 |      42.16216 |      36.75678 |      21.82401 |       0.00000 |      14.72566 |      14.72786 
     36.13910 |      31.18634 |      31.37516 |      18.39882 |      41.58814 |      36.10589 |      21.17328 |       0.00000 |      14.72566 |      14.72786 
     35.63501 |      30.75186 |      30.93805 |      17.95874 |      41.00804 |      35.60287 |      20.66684 |       0.00000 |      14.72448 |      14.72786 
     35.12632 |      30.17181 |      30.35450 |      17.37431 |      40.42265 |      34.93134 |      19.99425 |       0.00000 |      14.72448 |      14.72786 
     34.61280 |      29.69762 |      29.87744 |      16.89217 |      39.83170 |      34.38234 |      19.43937 |       0.00000 |      14.72448 |      14.72786 
     34.09595 |      28.99288 |      29.16844 |      16.18609 |      39.23692 |      33.56644 |      18.62683 |       0.00000 |      14.72448 |      14.72786 
     33.57436 |      28.56404 |      28.73701 |      15.75428 |      38.63668 |      33.06996 |      18.12990 |       0.00000 |      14.72448 |      14.72786 
     33.04874 |      27.96477 |      28.13411 |      15.15241 |      38.03181 |      32.37616 |      17.43727 |       0.00000 |      14.72448 |      14.72786 
     32.51818 |      27.37729 |      27.54308 |      14.56265 |      37.42125 |      31.69601 |      16.75855 |       0.00000 |      14.72448 |      14.72786 
     31.98251 |      26.91646 |      27.07946 |      14.09836 |      36.80481 |      31.16249 |      16.22427 |       0.00000 |      14.72448 |      14.72786 
     31.44386 |      26.22307 |      26.38188 |      13.40331 |      36.18494 |      30.35972 |      15.42438 |       0.00000 |      14.72448 |      14.72786 
     30.90109 |      25.79049 |      25.94669 |      12.96994 |      35.56034 |      29.85892 |      14.92567 |       0.00000 |      14.72448 |      14.72786 
     30.35683 |      25.04413 |      25.19580 |      12.22096 |      34.93401 |      28.99481 |      14.06376 |       0.00000 |      14.72330 |      14.72786 
     29.80661 |      24.59510 |      24.74406 |      11.77183 |      34.30083 |      28.47495 |      13.54689 |       0.00000 |      14.72330 |      14.72786 
     29.25334 |      23.85595 |      24.00044 |      11.02752 |      33.66415 |      27.61922 |      12.69036 |       0.00000 |      14.72330 |      14.72786 
     28.69413 |      23.24138 |      23.38214 |      10.40676 |      33.02062 |      26.90769 |      11.97601 |       0.00000 |      14.72330 |      14.72786 
     28.12709 |      22.77666 |      22.91461 |       9.94215 |      32.36807 |      26.36966 |      11.44135 |       0.00000 |      14.72330 |      14.72786 
     27.55532 |      22.08557 |      22.21934 |       9.24399 |      31.71010 |      25.56956 |      10.63785 |       0.00000 |      14.72330 |      14.72786 
     26.97850 |      21.44345 |      21.57333 |       8.59650 |      31.04630 |      24.82615 |       9.89277 |       0.00000 |      14.72330 |      14.72786 
     26.39451 |      20.69188 |      20.81722 |       7.83528 |      30.37426 |      23.95603 |       9.01676 |       0.00000 |      14.72330 |      14.72786 
     25.80193 |      20.09106 |      20.21276 |       7.22679 |      29.69233 |      23.26043 |       8.31650 |       0.00000 |      14.72330 |      14.72786 
     25.20116 |      19.47157 |      19.58952 |       6.60187 |      29.00097 |      22.54321 |       7.59736 |       0.00000 |      14.72330 |      14.72786 
     24.59254 |      18.72929 |      18.84274 |       5.84731 |      28.30059 |      21.68383 |       6.72901 |       0.00000 |      14.72212 |      14.72786 
     23.97593 |      18.13574 |      18.24559 |       5.24622 |      27.59100 |      20.99666 |       6.03727 |       0.00000 |      14.72212 |      14.72786 
     23.35246 |      17.36049 |      17.46565 |       4.45662 |      26.87354 |      20.09912 |       5.12862 |       0.00000 |      14.72212 |      14.72786 
     22.72013 |      16.76755 |      16.86912 |       3.85510 |      26.14585 |      19.41264 |       4.43638 |       0.00000 |      14.72212 |      14.72786 
     22.08142 |      16.27781 |      16.37641 |       3.38118 |      25.41085 |      18.84564 |       3.89101 |       0.00000 |      14.72212 |      14.72786 
     21.44633 |      16.08643 |      16.18387 |       3.17756 |      24.67999 |      18.62407 |       3.65671 |       0.00000 |      14.72212 |      14.72786 
     20.82687 |      15.68909 |      15.78413 |       2.79023 |      23.96713 |      18.16405 |       3.21094 |       0.00000 |      14.72212 |      14.72786 
     20.22634 |      15.39232 |      15.48555 |       2.49950 |      23.27605 |      17.82046 |       2.87640 |       0.00000 |      14.72212 |      14.72786 
     19.64925 |      15.09101 |      15.18243 |       2.18761 |      22.61195 |      17.47162 |       2.51756 |       0.00000 |      14.72212 |      14.72786 
