kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c|
    115.49683 |     116.16810 |     117.22589 |     102.46259 |     132.91139 |     134.90115 |     117.91232 |       1.00000 |      14.72678 |      14.73136 | 
    115.52213 |     116.22137 |     117.27959 |     102.52238 |     132.94051 |     134.96295 |     117.98225 |       1.00000 |      14.72678 |      14.73136 | 
    115.54880 |     116.27630 |     117.33493 |     102.58370 |     132.97119 |     135.02663 |     118.05465 |       1.00000 |      14.72678 |      14.73136 | 
    115.57682 |     116.33294 |     117.39198 |     102.64658 |     133.00343 |     135.09229 |     118.12958 |       1.00000 |      14.72678 |      14.73136 | 
    115.60624 |     116.39131 |     117.45071 |     102.71102 |     133.03729 |     135.15987 |     118.20708 |       1.00000 |      14.72678 |      14.73136 | 
    115.63706 |     116.45145 |     117.51120 |     102.77704 |     133.07275 |     135.22948 |     118.28718 |       1.00000 |      14.72678 |      14.72772 | 
    115.66930 |     116.51334 |     117.57341 |     102.84464 |     133.10985 |     135.30107 |     118.36991 |       1.00000 |      14.72678 |      14.72772 | 
    115.70298 |     116.57700 |     117.63737 |     102.91383 |     133.14862 |     135.37468 |     118.45531 |       1.00000 |      14.72678 |      14.72772 | 
    115.73811 |     116.64248 |     117.70313 |     102.98461 |     133.18904 |     135.45035 |     118.54337 |       1.00000 |      14.72678 |      14.72772 | 
    115.77470 |     116.70974 |     117.77065 |     103.05698 |     133.23116 |     135.52806 |     118.63417 |       1.00000 |      14.72678 |      14.72772 | 
    115.81278 |     116.77889 |     117.84003 |     103.13100 |     133.27498 |     135.60789 |     118.72774 |       1.00000 |      14.72678 |      14.72772 | 
    115.85236 |     116.84999 |     117.91135 |     103.20679 |     133.32053 |     135.68996 |     118.82422 |       1.00000 |      14.72678 |      14.72772 | 
    115.89349 |     116.92293 |     117.98446 |     103.28410 |     133.36784 |     135.77409 |     118.92343 |       1.00000 |      14.72678 |      14.72772 | 
    115.93616 |     116.99776 |     118.05946 |     103.36304 |     133.41695 |     135.86041 |     119.02562 |       1.00000 |      14.72678 |      14.72772 | 
    115.98039 |     117.07452 |     118.13635 |     103.44357 |     133.46785 |     135.94890 |     119.13065 |       1.00000 |      14.72678 |      14.72772 | 
    116.02621 |     117.15323 |     118.21517 |     103.52570 |     133.52058 |     136.03960 |     119.23853 |       1.00000 |      14.72678 |      14.72772 | 
    116.07365 |     117.23399 |     118.29603 |     103.60960 |     133.57518 |     136.13264 |     119.34941 |       1.00000 |      14.72678 |      14.72772 | 
    116.12274 |     117.31670 |     118.37878 |     103.69508 |     133.63167 |     136.22787 |     119.46313 |       1.00000 |      14.72678 |      14.72772 | 
    116.17350 |     117.40134 |     118.46346 |     103.78206 |     133.69008 |     136.32532 |     119.57968 |       1.00000 |      14.72678 |      14.72772 | 
    116.22596 |     117.48797 |     118.55009 |     103.87061 |     133.75046 |     136.42502 |     119.69910 |       1.00000 |      14.72678 |      14.72772 | 
    116.28014 |     117.57664 |     118.63873 |     103.96089 |     133.81279 |     136.52702 |     119.82144 |       1.00000 |      14.72678 |      14.72772 | 
    116.33606 |     117.66726 |     118.72930 |     104.05271 |     133.87715 |     136.63124 |     119.94664 |       1.00000 |      14.72678 |      14.72772 | 
    116.39373 |     117.75982 |     118.82178 |     104.14606 |     133.94351 |     136.73767 |     120.07465 |       1.00000 |      14.72678 |      14.72772 | 
    116.45317 |     117.85435 |     118.91621 |     104.24093 |     134.01192 |     136.84634 |     120.20550 |       1.00000 |      14.72678 |      14.72772 | 
    116.51439 |     117.95088 |     119.01260 |     104.33747 |     134.08237 |     136.95726 |     120.33929 |       1.00000 |      14.72678 |      14.72772 | 
    116.57741 |     118.04932 |     119.11087 |     104.43543 |     134.15489 |     137.07036 |     120.47591 |       1.00000 |      14.72314 |      14.72772 | 
    116.64223 |     118.14971 |     119.21107 |     104.53498 |     134.22949 |     137.18565 |     120.61535 |       1.00000 |      14.72314 |      14.72772 | 
    116.70889 |     118.25207 |     119.31320 |     104.63624 |     134.30620 |     137.30319 |     120.75763 |       1.00000 |      14.72314 |      14.72772 | 
    116.77735 |     118.35635 |     119.41721 |     104.73901 |     134.38498 |     137.42288 |     120.90272 |       1.00000 |      14.72314 |      14.72772 | 
    116.84766 |     118.46251 |     119.52309 |     104.84333 |     134.46590 |     137.54472 |     121.05061 |       1.00000 |      14.72314 |      14.72772 | 
    116.91982 |     118.57060 |     119.63087 |     104.94918 |     134.54892 |     137.66875 |     121.20129 |       1.00000 |      14.72314 |      14.72772 | 
    116.99381 |     118.68060 |     119.74051 |     105.05660 |     134.63408 |     137.79492 |     121.35477 |       1.00000 |      14.72314 |      14.72772 | 
    117.06966 |     118.79250 |     119.85203 |     105.16563 |     134.72137 |     137.92326 |     121.51117 |       1.00000 |      14.72314 |      14.72772 | 
    117.14737 |     118.90633 |     119.96544 |     105.27626 |     134.81079 |     138.05377 |     121.67034 |       1.00000 |      14.72314 |      14.72772 | 
    117.22692 |     119.02203 |     120.08070 |     105.38837 |     134.90233 |     138.18640 |     121.83250 |       1.00000 |      14.72314 |      14.72772 | 
    117.30833 |     119.13966 |     120.19785 |     105.50212 |     134.99602 |     138.32123 |     121.99751 |       1.00000 |      14.72314 |      14.72772 | 
    117.39159 |     119.25919 |     120.31686 |     105.61729 |     135.09184 |     138.45818 |     122.16517 |       1.00000 |      14.72314 |      14.72772 | 
    117.47673 |     119.38059 |     120.43773 |     105.73408 |     135.18980 |     138.59727 |     122.33552 |       1.00000 |      14.72314 |      14.72772 | 
    117.56375 |     119.50389 |     120.56044 |     105.85238 |     135.28995 |     138.73848 |     122.50874 |       1.00000 |      14.72314 |      14.72772 | 
    117.65266 |     119.62819 |     120.68412 |     105.97080 |     135.39226 |     138.88081 |     122.68332 |       1.00000 |      14.72314 |      14.72772 | 
    117.74345 |     119.75441 |     120.80968 |     106.09068 |     135.49675 |     139.02530 |     122.86057 |       1.00000 |      14.72314 |      14.72772 | 
    117.83614 |     119.88251 |     120.93710 |     106.21225 |     135.60341 |     139.17194 |     123.04032 |       1.00000 |      14.72314 |      14.72772 | 
    117.93073 |     120.01251 |     121.06638 |     106.33551 |     135.71227 |     139.32069 |     123.22243 |       1.00000 |      14.72314 |      14.72772 | 
    118.02721 |     120.14435 |     121.19745 |     106.46045 |     135.82329 |     139.47154 |     123.40687 |       1.00000 |      14.72314 |      14.72772 | 
    118.12559 |     120.27805 |     121.33035 |     106.58585 |     135.93651 |     139.62448 |     123.59341 |       1.00000 |      14.72314 |      14.72772 | 
    118.22585 |     120.41331 |     121.46478 |     106.71417 |     136.05188 |     139.77919 |     123.78191 |       1.00000 |      14.71947 |      14.72772 | 
    118.32803 |     120.54980 |     121.60043 |     106.84573 |     136.16946 |     139.93527 |     123.97202 |       1.00000 |      14.71947 |      14.72772 | 
    118.43208 |     120.68742 |     121.73712 |     106.97993 |     136.28920 |     140.09259 |     124.16343 |       1.00000 |      14.71947 |      14.72772 | 
    118.53799 |     120.82575 |     121.87453 |     107.11801 |     136.41109 |     140.25070 |     124.35585 |       1.00000 |      14.71947 |      14.72772 | 
    118.64576 |     120.96468 |     122.01248 |     107.25970 |     136.53511 |     140.40947 |     124.54907 |       1.00000 |      14.71947 |      14.72772 | 
    118.75534 |     121.10357 |     122.15035 |     107.40321 |     136.66121 |     140.56813 |     124.74236 |       1.00000 |      14.71947 |      14.72772 | 
    118.86670 |     121.24203 |     122.28777 |     107.54902 |     136.78935 |     140.72626 |     124.93525 |       1.00000 |      14.71947 |      14.72772 | 
    118.97980 |     121.37997 |     122.42464 |     107.69736 |     136.91953 |     140.88376 |     125.12770 |       1.00000 |      14.71947 |      14.72772 | 
    119.09462 |     121.51680 |     122.56035 |     107.85300 |     137.05165 |     141.03993 |     125.31921 |       1.00000 |      14.71947 |      14.72772 | 
    119.21109 |     121.65150 |     122.69389 |     108.01646 |     137.18568 |     141.19360 |     125.50863 |       1.00000 |      14.71947 |      14.72772 | 
    119.32914 |     121.78326 |     122.82447 |     108.18750 |     137.32153 |     141.34389 |     125.69502 |       1.00000 |      14.71947 |      14.72772 | 
    119.44865 |     121.91199 |     122.95200 |     108.36537 |     137.45906 |     141.49063 |     125.87824 |       1.00000 |      14.71947 |      14.72772 | 
    119.56949 |     122.03831 |     123.07710 |     108.54655 |     137.59811 |     141.63460 |     126.05874 |       1.00000 |      14.71947 |      14.72772 | 
    119.69147 |     122.16161 |     123.19920 |     108.72914 |     137.73848 |     141.77512 |     126.23566 |       1.00000 |      14.71947 |      14.72772 | 
    119.81440 |     122.28186 |     123.31824 |     108.91096 |     137.87996 |     141.91211 |     126.40873 |       1.00000 |      14.71947 |      14.72772 | 
    119.93811 |     122.39927 |     123.43446 |     109.09092 |     138.02232 |     142.04584 |     126.57804 |       1.00000 |      14.71947 |      14.72772 | 
    120.06239 |     122.51422 |     123.54823 |     109.26910 |     138.16534 |     142.17677 |     126.74394 |       1.00000 |      14.71947 |      14.72772 | 
    120.18706 |     122.62723 |     123.66006 |     109.44421 |     138.30881 |     142.30545 |     126.90681 |       1.00000 |      14.71947 |      14.72772 | 
    120.31191 |     122.73779 |     123.76945 |     109.61609 |     138.45248 |     142.43135 |     127.06597 |       1.00000 |      14.71947 |      14.72772 | 
    120.43679 |     122.84620 |     123.87675 |     109.78513 |     138.59619 |     142.55482 |     127.22172 |       1.00000 |      14.71947 |      14.72772 | 
    120.56152 |     122.95223 |     123.98167 |     109.95103 |     138.73972 |     142.67557 |     127.37390 |       1.00000 |      14.71578 |      14.72772 | 
    120.68594 |     123.05579 |     124.08414 |     110.11427 |     138.88290 |     142.79349 |     127.52213 |       1.00000 |      14.71578 |      14.72772 | 
    120.80990 |     123.15616 |     124.18343 |     110.27351 |     139.02556 |     142.90775 |     127.66545 |       1.00000 |      14.71578 |      14.72772 | 
    120.93326 |     123.25420 |     124.28043 |     110.42694 |     139.16751 |     143.01936 |     127.80463 |       1.00000 |      14.71578 |      14.72772 | 
    121.05586 |     123.35160 |     124.37682 |     110.57270 |     139.30861 |     143.13028 |     127.94137 |       1.00000 |      14.71578 |      14.72772 | 
    121.17760 |     123.44947 |     124.47370 |     110.71340 |     139.44870 |     143.24178 |     128.07686 |       1.00000 |      14.71578 |      14.72772 | 
    121.29839 |     123.54795 |     124.57124 |     110.84776 |     139.58769 |     143.35403 |     128.21124 |       1.00000 |      14.71578 |      14.72772 | 
    121.41814 |     123.64653 |     124.66890 |     110.97661 |     139.72549 |     143.46642 |     128.34393 |       1.00000 |      14.71578 |      14.72772 | 
    121.53683 |     123.74545 |     124.76691 |     111.09991 |     139.86209 |     143.57921 |     128.47536 |       1.00000 |      14.71578 |      14.72772 | 
    121.65444 |     123.84418 |     124.86475 |     111.21819 |     139.99744 |     143.69179 |     128.60493 |       1.00000 |      14.71578 |      14.72772 | 
    121.77096 |     123.94309 |     124.96278 |     111.33286 |     140.13152 |     143.80460 |     128.73312 |       1.00000 |      14.71578 |      14.72772 | 
    121.88640 |     124.04206 |     125.06085 |     111.44476 |     140.26437 |     143.91747 |     128.85974 |       1.00000 |      14.71578 |      14.72772 | 
    122.00079 |     124.14083 |     125.15874 |     111.55447 |     140.39601 |     144.03012 |     128.98460 |       1.00000 |      14.71578 |      14.72772 | 
    122.11419 |     124.24043 |     125.25745 |     111.66247 |     140.52650 |     144.14371 |     129.10892 |       1.00000 |      14.71578 |      14.72772 | 
    122.22664 |     124.33881 |     125.35492 |     111.77000 |     140.65591 |     144.25587 |     129.22995 |       1.00000 |      14.71578 |      14.72772 | 
    122.33821 |     124.43444 |     125.44964 |     111.87726 |     140.78430 |     144.36487 |     129.34572 |       1.00000 |      14.71578 |      14.72772 | 
    122.44895 |     124.52801 |     125.54229 |     111.98504 |     140.91174 |     144.47150 |     129.45683 |       1.00000 |      14.71578 |      14.72772 | 
    122.55887 |     124.61925 |     125.63261 |     112.09210 |     141.03824 |     144.57542 |     129.56317 |       1.00000 |      14.71578 |      14.72772 | 
    122.66797 |     124.70804 |     125.72046 |     112.19815 |     141.16379 |     144.67653 |     129.66447 |       1.00000 |      14.71578 |      14.72772 | 
    122.77624 |     124.79457 |     125.80608 |     112.30166 |     141.28838 |     144.77505 |     129.76131 |       1.00000 |      14.71578 |      14.72772 | 
    122.88361 |     124.87953 |     125.89014 |     112.40228 |     141.41194 |     144.87180 |     129.85481 |       1.00000 |      14.71207 |      14.72772 | 
    122.99007 |     124.96240 |     125.97213 |     112.49962 |     141.53444 |     144.96614 |     129.94434 |       1.00000 |      14.71207 |      14.72772 | 
    123.09554 |     125.04327 |     126.05214 |     112.59370 |     141.65582 |     145.05821 |     130.03000 |       1.00000 |      14.71207 |      14.72772 | 
    123.19998 |     125.12240 |     126.13042 |     112.68398 |     141.77602 |     145.14830 |     130.11237 |       1.00000 |      14.71207 |      14.72772 | 
    123.30333 |     125.20013 |     126.20732 |     112.76996 |     141.89494 |     145.23680 |     130.19226 |       1.00000 |      14.71207 |      14.72772 | 
    123.40554 |     125.27631 |     126.28269 |     112.85259 |     142.01256 |     145.32353 |     130.26921 |       1.00000 |      14.71207 |      14.72772 | 
    123.50657 |     125.35148 |     126.35708 |     112.93204 |     142.12883 |     145.40913 |     130.34395 |       1.00000 |      14.71207 |      14.72772 | 
    123.60637 |     125.42558 |     126.43040 |     113.00861 |     142.24367 |     145.49352 |     130.41632 |       1.00000 |      14.71207 |      14.72772 | 
    123.70493 |     125.49855 |     126.50264 |     113.08263 |     142.35710 |     145.57664 |     130.48613 |       1.00000 |      14.71207 |      14.72772 | 
    123.80222 |     125.57054 |     126.57388 |     113.15353 |     142.46906 |     145.65863 |     130.55379 |       1.00000 |      14.71207 |      14.72772 | 
    123.89823 |     125.64140 |     126.64404 |     113.22137 |     142.57954 |     145.73936 |     130.61923 |       1.00000 |      14.71207 |      14.72772 | 
    123.99294 |     125.71095 |     126.71288 |     113.28636 |     142.68852 |     145.81857 |     130.68224 |       1.00000 |      14.71207 |      14.72772 | 
    124.08634 |     125.77959 |     126.78082 |     113.34933 |     142.79602 |     145.89676 |     130.74313 |       1.00000 |      14.71207 |      14.72772 | 
    124.17843 |     125.84734 |     126.84791 |     113.40952 |     142.90199 |     145.97397 |     130.80269 |       1.00000 |      14.71207 |      14.72772 | 
    124.26921 |     125.91514 |     126.91503 |     113.46856 |     143.00645 |     146.05121 |     130.86127 |       1.00000 |      14.71207 |      14.72772 | 
    124.35869 |     125.98190 |     126.98114 |     113.52551 |     143.10942 |     146.12729 |     130.91785 |       1.00000 |      14.71207 |      14.72772 | 
    124.44690 |     126.04758 |     127.04619 |     113.58044 |     143.21094 |     146.20215 |     130.97285 |       1.00000 |      14.71207 |      14.72772 | 
    124.53384 |     126.11177 |     127.10973 |     113.63348 |     143.31099 |     146.27528 |     131.02602 |       1.00000 |      14.71207 |      14.72772 | 
    124.61955 |     126.17377 |     127.17110 |     113.68530 |     143.40962 |     146.34590 |     131.07523 |       1.00000 |      14.71207 |      14.72772 | 
    124.70404 |     126.23315 |     127.22984 |     113.73553 |     143.50685 |     146.41348 |     131.11996 |       1.00000 |      14.71207 |      14.72772 | 
    124.78732 |     126.28956 |     127.28561 |     113.78394 |     143.60269 |     146.47768 |     131.15993 |       1.00000 |      14.70834 |      14.72772 | 
    124.86936 |     126.34296 |     127.33841 |     113.83001 |     143.69710 |     146.53842 |     131.19547 |       1.00000 |      14.70834 |      14.72772 | 
    124.95015 |     126.39322 |     127.38807 |     113.87341 |     143.79007 |     146.59558 |     131.22658 |       1.00000 |      14.70834 |      14.72772 | 
    125.02963 |     126.44048 |     127.43475 |     113.91372 |     143.88153 |     146.64929 |     131.25381 |       1.00000 |      14.70834 |      14.72772 | 
    125.10774 |     126.48438 |     127.47811 |     113.95033 |     143.97142 |     146.69919 |     131.27711 |       1.00000 |      14.70834 |      14.72772 | 
    125.18442 |     126.52561 |     127.51883 |     113.98370 |     144.05966 |     146.74606 |     131.29730 |       1.00000 |      14.70834 |      14.72772 | 
    125.25960 |     126.56461 |     127.55733 |     114.01389 |     144.14618 |     146.79036 |     131.31531 |       1.00000 |      14.70834 |      14.72772 | 
    125.33322 |     126.60153 |     127.59381 |     114.04116 |     144.23090 |     146.83235 |     131.33156 |       1.00000 |      14.70834 |      14.72772 | 
    125.40524 |     126.63651 |     127.62840 |     114.06569 |     144.31377 |     146.87215 |     131.34627 |       1.00000 |      14.70834 |      14.72772 | 
    125.47558 |     126.66962 |     127.66113 |     114.08755 |     144.39471 |     146.90981 |     131.35960 |       1.00000 |      14.70834 |      14.72772 | 
    125.54423 |     126.70035 |     127.69151 |     114.10661 |     144.47372 |     146.94478 |     131.37044 |       1.00000 |      14.70834 |      14.72772 | 
    125.61112 |     126.72824 |     127.71910 |     114.12241 |     144.55070 |     146.97652 |     131.37782 |       1.00000 |      14.70834 |      14.72772 | 
    125.67623 |     126.75298 |     127.74355 |     114.13458 |     144.62563 |     147.00467 |     131.38152 |       1.00000 |      14.70834 |      14.72772 | 
    125.73952 |     126.77436 |     127.76469 |     114.14275 |     144.69846 |     147.02899 |     131.38103 |       1.00000 |      14.70834 |      14.72772 | 
    125.80091 |     126.79308 |     127.78320 |     114.14742 |     144.76910 |     147.05028 |     131.37794 |       1.00000 |      14.70834 |      14.72772 | 
    125.86036 |     126.80969 |     127.79963 |     114.14928 |     144.83752 |     147.06920 |     131.37328 |       1.00000 |      14.70834 |      14.72772 | 
    125.91782 |     126.82560 |     127.81544 |     114.15003 |     144.90364 |     147.08739 |     131.36938 |       1.00000 |      14.70834 |      14.72772 | 
    125.97323 |     126.84169 |     127.83146 |     114.15110 |     144.96741 |     147.10582 |     131.36755 |       1.00000 |      14.70834 |      14.72772 | 
    126.02657 |     126.85869 |     127.84843 |     114.15361 |     145.02879 |     147.12537 |     131.36859 |       1.00000 |      14.70834 |      14.72772 | 
    126.07783 |     126.87762 |     127.86742 |     114.15916 |     145.08778 |     147.14720 |     131.37413 |       1.00000 |      14.70834 |      14.72772 | 
    126.12698 |     126.89791 |     127.88776 |     114.16725 |     145.14435 |     147.17062 |     131.38319 |       1.00000 |      14.70458 |      14.72772 | 
    126.17412 |     126.92007 |     127.91000 |     114.17822 |     145.19859 |     147.19620 |     131.39598 |       1.00000 |      14.70458 |      14.72772 | 
    126.21928 |     126.94383 |     127.93383 |     114.19170 |     145.25056 |     147.22363 |     131.41197 |       1.00000 |      14.70458 |      14.72772 | 
    126.26260 |     126.96902 |     127.95910 |     114.20725 |     145.30042 |     147.25272 |     131.43066 |       1.00000 |      14.70458 |      14.72772 | 
    126.30420 |     126.99544 |     127.98559 |     114.22447 |     145.34828 |     147.28319 |     131.45151 |       1.00000 |      14.70458 |      14.72772 | 
    126.34423 |     127.02279 |     128.01300 |     114.24304 |     145.39435 |     147.31473 |     131.47411 |       1.00000 |      14.70458 |      14.72772 | 
    126.38287 |     127.05093 |     128.04120 |     114.26270 |     145.43881 |     147.34718 |     131.49808 |       1.00000 |      14.70458 |      14.72772 | 
    126.42027 |     127.07964 |     128.06995 |     114.28327 |     145.48186 |     147.38026 |     131.52312 |       1.00000 |      14.70458 |      14.72772 | 
    126.45660 |     127.10898 |     128.09929 |     114.30475 |     145.52365 |     147.41403 |     131.54926 |       1.00000 |      14.70458 |      14.72772 | 
    126.49200 |     127.13845 |     128.12877 |     114.32670 |     145.56439 |     147.44797 |     131.57553 |       1.00000 |      14.70458 |      14.72772 | 
    126.52661 |     127.16798 |     128.15829 |     114.34903 |     145.60423 |     147.48193 |     131.60211 |       1.00000 |      14.70458 |      14.72772 | 
    126.56056 |     127.19734 |     128.18764 |     114.37156 |     145.64330 |     147.51570 |     131.62860 |       1.00000 |      14.70458 |      14.72772 | 
    126.59396 |     127.22608 |     128.21635 |     114.39383 |     145.68173 |     147.54875 |     131.65431 |       1.00000 |      14.70458 |      14.72772 | 
    126.62687 |     127.25399 |     128.24423 |     114.41557 |     145.71960 |     147.58083 |     131.67896 |       1.00000 |      14.70458 |      14.72772 | 
    126.65938 |     127.28092 |     128.27113 |     114.43665 |     145.75702 |     147.61179 |     131.70244 |       1.00000 |      14.70458 |      14.72772 | 
    126.69151 |     127.30689 |     128.29706 |     114.45695 |     145.79399 |     147.64162 |     131.72478 |       1.00000 |      14.70458 |      14.72772 | 
    126.72330 |     127.33173 |     128.32187 |     114.47633 |     145.83058 |     147.67017 |     131.74593 |       1.00000 |      14.70458 |      14.72772 | 
    126.75477 |     127.35561 |     128.34573 |     114.49487 |     145.86679 |     147.69763 |     131.76604 |       1.00000 |      14.70458 |      14.72772 | 
    126.78590 |     127.37833 |     128.36844 |     114.51243 |     145.90262 |     147.72375 |     131.78487 |       1.00000 |      14.70458 |      14.72772 | 
    126.81668 |     127.40060 |     128.39070 |     114.52965 |     145.93803 |     147.74939 |     131.80357 |       1.00000 |      14.70458 |      14.72772 | 
    126.84705 |     127.42307 |     128.41319 |     114.54723 |     145.97299 |     147.77527 |     131.82310 |       1.00000 |      14.70458 |      14.72395 | 
    126.87698 |     127.44588 |     128.43604 |     114.56531 |     146.00743 |     147.80154 |     131.84366 |       1.00000 |      14.70458 |      14.72395 | 
    126.90645 |     127.46957 |     128.45975 |     114.58452 |     146.04134 |     147.82884 |     131.86580 |       1.00000 |      14.70458 |      14.72395 | 
    126.93546 |     127.49392 |     128.48415 |     114.60472 |     146.07472 |     147.85692 |     131.88934 |       1.00000 |      14.70458 |      14.72395 | 
    126.96401 |     127.51923 |     128.50951 |     114.62608 |     146.10757 |     147.88609 |     131.91441 |       1.00000 |      14.70458 |      14.72395 | 
    126.99216 |     127.54520 |     128.53549 |     114.64837 |     146.13997 |     147.91602 |     131.94072 |       1.00000 |      14.70458 |      14.72395 | 
    127.01991 |     127.57181 |     128.56213 |     114.67149 |     146.17191 |     147.94667 |     131.96811 |       1.00000 |      14.70458 |      14.72395 | 
    127.04734 |     127.59895 |     128.58929 |     114.69540 |     146.20348 |     147.97794 |     131.99649 |       1.00000 |      14.70458 |      14.72395 | 
    127.07450 |     127.62654 |     128.61691 |     114.71999 |     146.23473 |     148.00970 |     132.02573 |       1.00000 |      14.70458 |      14.72395 | 
    127.10145 |     127.65456 |     128.64494 |     114.74523 |     146.26573 |     148.04196 |     132.05568 |       1.00000 |      14.70458 |      14.72395 | 
    127.12823 |     127.68287 |     128.67326 |     114.77103 |     146.29655 |     148.07454 |     132.08627 |       1.00000 |      14.70458 |      14.72395 | 
    127.15489 |     127.71162 |     128.70200 |     114.79752 |     146.32724 |     148.10762 |     132.11758 |       1.00000 |      14.70458 |      14.72395 | 
    127.18150 |     127.74050 |     128.73085 |     114.82442 |     146.35785 |     148.14084 |     132.14932 |       1.00000 |      14.70458 |      14.72395 | 
    127.20807 |     127.76973 |     128.76007 |     114.85191 |     146.38844 |     148.17445 |     132.18167 |       1.00000 |      14.70458 |      14.72395 | 
    127.23465 |     127.79906 |     128.78938 |     114.87973 |     146.41902 |     148.20818 |     132.21436 |       1.00000 |      14.70458 |      14.72395 | 
    127.26125 |     127.82852 |     128.81879 |     114.90791 |     146.44965 |     148.24202 |     132.24742 |       1.00000 |      14.70458 |      14.72395 | 
    127.28793 |     127.85811 |     128.84834 |     114.93645 |     146.48033 |     148.27603 |     132.28087 |       1.00000 |      14.70458 |      14.72395 | 
    127.31467 |     127.88808 |     128.87827 |     114.96558 |     146.51111 |     148.31047 |     132.31491 |       1.00000 |      14.70458 |      14.72395 | 
    127.34150 |     127.91792 |     128.90807 |     114.99476 |     146.54199 |     148.34476 |     132.34906 |       1.00000 |      14.70458 |      14.72395 | 
    127.36843 |     127.94805 |     128.93816 |     115.02443 |     146.57298 |     148.37939 |     132.38373 |       1.00000 |      14.70458 |      14.72395 | 
    127.39548 |     127.97810 |     128.96814 |     115.05419 |     146.60411 |     148.41389 |     132.41853 |       1.00000 |      14.70458 |      14.72017 | 
    127.42266 |     128.00833 |     128.99832 |     115.08430 |     146.63539 |     148.44862 |     132.45370 |       1.00000 |      14.70458 |      14.72017 | 
    127.44997 |     128.03864 |     129.02856 |     115.11471 |     146.66681 |     148.48343 |     132.48923 |       1.00000 |      14.70458 |      14.72017 | 
    127.47742 |     128.06908 |     129.05893 |     115.14541 |     146.69839 |     148.51837 |     132.52507 |       1.00000 |      14.70458 |      14.72017 | 
    127.50500 |     128.09962 |     129.08942 |     115.17640 |     146.73013 |     148.55345 |     132.56122 |       1.00000 |      14.70458 |      14.72017 | 
    127.53271 |     128.13023 |     129.11993 |     115.20766 |     146.76204 |     148.58858 |     132.59767 |       1.00000 |      14.70458 |      14.72017 | 
    127.56058 |     128.16092 |     129.15054 |     115.23919 |     146.79410 |     148.62379 |     132.63441 |       1.00000 |      14.70458 |      14.72017 | 
    127.58858 |     128.19168 |     129.18123 |     115.27097 |     146.82632 |     148.65910 |     132.67143 |       1.00000 |      14.70458 |      14.72017 | 
    127.61672 |     128.22258 |     129.21204 |     115.30305 |     146.85870 |     148.69456 |     132.70877 |       1.00000 |      14.70458 |      14.72017 | 
    127.64500 |     128.25356 |     129.24294 |     115.33543 |     146.89125 |     148.73012 |     132.74644 |       1.00000 |      14.70458 |      14.72017 | 
    127.67344 |     128.28458 |     129.27386 |     115.36800 |     146.92398 |     148.76572 |     132.78433 |       1.00000 |      14.70458 |      14.72017 | 
    127.70202 |     128.31569 |     129.30490 |     115.40082 |     146.95686 |     148.80142 |     132.82251 |       1.00000 |      14.70458 |      14.72017 | 
    127.73073 |     128.34686 |     129.33597 |     115.43384 |     146.98990 |     148.83717 |     132.86093 |       1.00000 |      14.70458 |      14.72017 | 
    127.75958 |     128.37811 |     129.36711 |     115.46709 |     147.02310 |     148.87302 |     132.89961 |       1.00000 |      14.70458 |      14.72017 | 
    127.78856 |     128.40941 |     129.39830 |     115.50054 |     147.05646 |     148.90891 |     132.93855 |       1.00000 |      14.70458 |      14.72017 | 
    127.81767 |     128.44078 |     129.42957 |     115.53422 |     147.08995 |     148.94489 |     132.97775 |       1.00000 |      14.70458 |      14.72017 | 
    127.84691 |     128.47224 |     129.46092 |     115.56812 |     147.12360 |     148.98099 |     133.01721 |       1.00000 |      14.70458 |      14.72017 | 
    127.87627 |     128.50374 |     129.49232 |     115.60224 |     147.15738 |     149.01711 |     133.05695 |       1.00000 |      14.70458 |      14.72017 | 
    127.90575 |     128.53545 |     129.52391 |     115.63676 |     147.19131 |     149.05347 |     133.09709 |       1.00000 |      14.70458 |      14.72017 | 
    127.93535 |     128.56720 |     129.55554 |     115.67142 |     147.22537 |     149.08986 |     133.13744 |       1.00000 |      14.70458 |      14.72017 | 
    127.96507 |     128.59900 |     129.58722 |     115.70631 |     147.25958 |     149.12631 |     133.17807 |       1.00000 |      14.70458 |      14.71637 | 
    127.99490 |     128.63098 |     129.61908 |     115.74149 |     147.29391 |     149.16298 |     133.21902 |       1.00000 |      14.70458 |      14.71637 | 
    128.02486 |     128.66304 |     129.65102 |     115.77688 |     147.32838 |     149.19974 |     133.26025 |       1.00000 |      14.70458 |      14.71637 | 
    128.05492 |     128.69516 |     129.68301 |     115.81247 |     147.36298 |     149.23656 |     133.30174 |       1.00000 |      14.70458 |      14.71637 | 
    128.08510 |     128.72739 |     129.71510 |     115.84830 |     147.39771 |     149.27348 |     133.34354 |       1.00000 |      14.70458 |      14.71637 | 
    128.11537 |     128.75974 |     129.74730 |     115.88438 |     147.43254 |     149.31053 |     133.38565 |       1.00000 |      14.70458 |      14.71637 | 
    128.14574 |     128.79221 |     129.77965 |     115.92072 |     147.46748 |     149.34776 |     133.42807 |       1.00000 |      14.70458 |      14.71637 | 
    128.17622 |     128.82480 |     129.81209 |     115.95734 |     147.50256 |     149.38510 |     133.47084 |       1.00000 |      14.70458 |      14.71637 | 
